ORF	FC.vs.mock	padj	Treatment	Treatment_group
YBL098W	0.8628373708310679	0.20953986783040213	EtOH_7.5%	PolySeq_7.5%EtOH
YBL097W	0.7723988062655343	0.0025978062693787717	EtOH_7.5%	PolySeq_7.5%EtOH
YBL093C	1.5134924446709592	2.4278392779750682e-8	EtOH_7.5%	PolySeq_7.5%EtOH
YBL092W	0.8494350819298745	0.0077345903879079605	EtOH_7.5%	PolySeq_7.5%EtOH
YBL091C-A	2.5997970936388226	1.2269524747207168e-7	EtOH_7.5%	PolySeq_7.5%EtOH
YBL091C	1.3433786101103067	6.473837915676289e-6	EtOH_7.5%	PolySeq_7.5%EtOH
YBL090W	1.3765443467178955	0.02406914775403047	EtOH_7.5%	PolySeq_7.5%EtOH
YBL089W	1.1518296374238273	0.1853668433471302	EtOH_7.5%	PolySeq_7.5%EtOH
YBL088C	1.1759630299424966	0.0158193768194786	EtOH_7.5%	PolySeq_7.5%EtOH
YBL087C	0.906913691071495	0.1670202941462431	EtOH_7.5%	PolySeq_7.5%EtOH
YBL085W	1.745030050305563	1.4830039213149283e-20	EtOH_7.5%	PolySeq_7.5%EtOH
YBL084C	1.454363032176288	1.8168857858421023e-7	EtOH_7.5%	PolySeq_7.5%EtOH
YBL082C	0.8821293229467323	0.18888879211000587	EtOH_7.5%	PolySeq_7.5%EtOH
YBL080C	1.2259133354584837	0.06877026830743292	EtOH_7.5%	PolySeq_7.5%EtOH
YBL079W	0.6712968895402374	1.2354760180385436e-11	EtOH_7.5%	PolySeq_7.5%EtOH
YBL078C	4.220174107714288	2.788507051940169e-37	EtOH_7.5%	PolySeq_7.5%EtOH
YBL076C	0.8951697087861981	0.07471353364703893	EtOH_7.5%	PolySeq_7.5%EtOH
YBL075C	1.7016875250749661	1.431783947614954e-9	EtOH_7.5%	PolySeq_7.5%EtOH
YBL074C	0.39257398611290534	1.7190817230458038e-15	EtOH_7.5%	PolySeq_7.5%EtOH
YBL072C	0.7913366036896761	2.0658102548039986e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBL071W-A	0.5122088230026843	6.504653972359684e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBL069W	0.8242742720328654	0.09072043600053215	EtOH_7.5%	PolySeq_7.5%EtOH
YBL068W	0.7049933313907993	1.2878671868189843e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBL067C	0.5586292029320273	5.7564210566616715e-19	EtOH_7.5%	PolySeq_7.5%EtOH
YBL066C	1.0666339154793736	0.40944140587642425	EtOH_7.5%	PolySeq_7.5%EtOH
YBL064C	1.7376814731990686	2.4374195257968362e-9	EtOH_7.5%	PolySeq_7.5%EtOH
YBL063W	0.8652093482919724	0.13397471674078643	EtOH_7.5%	PolySeq_7.5%EtOH
YBL061C	0.777030823070229	9.634160224500893e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBL060W	0.532297084943882	6.439646185185621e-12	EtOH_7.5%	PolySeq_7.5%EtOH
YBL059C-A	1.1042571795310216	0.4640805934503963	EtOH_7.5%	PolySeq_7.5%EtOH
YBL058W	0.9205047102875855	0.24939957673057547	EtOH_7.5%	PolySeq_7.5%EtOH
YBL057C	0.559564108075061	7.206880654034261e-10	EtOH_7.5%	PolySeq_7.5%EtOH
YBL056W	0.9979206200640978	0.9803596226674186	EtOH_7.5%	PolySeq_7.5%EtOH
YBL055C	0.60590797991427	9.221543707211198e-7	EtOH_7.5%	PolySeq_7.5%EtOH
YBL054W	0.4931686328774987	1.891109015029687e-21	EtOH_7.5%	PolySeq_7.5%EtOH
YBL052C	0.5541214293147784	1.054663500032375e-15	EtOH_7.5%	PolySeq_7.5%EtOH
YBL051C	1.1610424810810331	0.023494615061855864	EtOH_7.5%	PolySeq_7.5%EtOH
YBL050W	1.1890704845330051	0.054880994102378546	EtOH_7.5%	PolySeq_7.5%EtOH
YBL049W	1.2585567857396127	0.6337686155125015	EtOH_7.5%	PolySeq_7.5%EtOH
YBL047C	0.7410753088591222	1.4167649313541454e-6	EtOH_7.5%	PolySeq_7.5%EtOH
YBL046W	1.441272739642926	4.4204179604024816e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBL045C	1.2783403671274316	3.947606187110763e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBL043W	2.092852508413631	0.05864023716441583	EtOH_7.5%	PolySeq_7.5%EtOH
YBL042C	0.4802589365495465	2.1810201901595766e-18	EtOH_7.5%	PolySeq_7.5%EtOH
YBL041W	1.1258668981542723	0.10469875110676184	EtOH_7.5%	PolySeq_7.5%EtOH
YBL040C	1.4306631492867123	5.566140753248159e-6	EtOH_7.5%	PolySeq_7.5%EtOH
YBL039C	0.7721432783864243	0.001144687238012656	EtOH_7.5%	PolySeq_7.5%EtOH
YBL038W	1.263898221193166	0.012106463810276165	EtOH_7.5%	PolySeq_7.5%EtOH
YBL037W	0.6874652646319153	2.9591875542279454e-7	EtOH_7.5%	PolySeq_7.5%EtOH
YBL036C	1.02639516921687	0.8163866747493848	EtOH_7.5%	PolySeq_7.5%EtOH
YBL035C	0.5743468460904965	1.0998053633126871e-13	EtOH_7.5%	PolySeq_7.5%EtOH
YBL034C	0.9017455792882251	0.16107778843656048	EtOH_7.5%	PolySeq_7.5%EtOH
YBL033C	1.2273563584701832	0.01652133442139038	EtOH_7.5%	PolySeq_7.5%EtOH
YBL032W	0.8990810204845745	0.11994413080049905	EtOH_7.5%	PolySeq_7.5%EtOH
YBL031W	0.6825169862656547	1.2161220750144398e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBL030C	0.934053463470135	0.39446063237921797	EtOH_7.5%	PolySeq_7.5%EtOH
YBL029C-A	2.6678033986863823	9.090794101653231e-29	EtOH_7.5%	PolySeq_7.5%EtOH
YBL028C	0.9171401304045291	0.3075738445214575	EtOH_7.5%	PolySeq_7.5%EtOH
YBL027W	0.8338475641566457	0.007361757379815613	EtOH_7.5%	PolySeq_7.5%EtOH
YBL026W	1.17707995154738	0.08466123534261573	EtOH_7.5%	PolySeq_7.5%EtOH
YBL025W	0.926063126896928	0.7462558565413657	EtOH_7.5%	PolySeq_7.5%EtOH
YBL024W	0.7468381600334283	1.2129723789947302e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBL023C	0.7362959162343914	3.19849746982161e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBL022C	0.6584647987819298	2.2566083411180545e-11	EtOH_7.5%	PolySeq_7.5%EtOH
YBL021C	1.071516547279359	0.7246422615932042	EtOH_7.5%	PolySeq_7.5%EtOH
YBL020W	0.6822952161061625	8.355611101448446e-7	EtOH_7.5%	PolySeq_7.5%EtOH
YBL019W	1.1883476318256385	0.14272990513316472	EtOH_7.5%	PolySeq_7.5%EtOH
YBL018C	0.5942778424019017	6.363553017425975e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBL017C	1.0415552764913758	0.5662639817173857	EtOH_7.5%	PolySeq_7.5%EtOH
YBL016W	0.7851495249026273	0.015476755836873931	EtOH_7.5%	PolySeq_7.5%EtOH
YBL015W	1.5439567348777221	1.0533455487619914e-8	EtOH_7.5%	PolySeq_7.5%EtOH
YBL014C	0.7301399738674998	9.407603771097906e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBL013W	0.845620365197388	0.20640045170419	EtOH_7.5%	PolySeq_7.5%EtOH
YBL011W	1.2687277332851132	5.764823872753459e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBL010C	1.1847117542132937	0.11395035736047729	EtOH_7.5%	PolySeq_7.5%EtOH
YBL009W	0.6212710612664777	9.003716717206114e-8	EtOH_7.5%	PolySeq_7.5%EtOH
YBL008W	0.5569630333412195	5.89231018897996e-13	EtOH_7.5%	PolySeq_7.5%EtOH
YBL007C	1.0100098800630741	0.8901649051308832	EtOH_7.5%	PolySeq_7.5%EtOH
YBL006C	1.0252677688130607	0.8224850939584001	EtOH_7.5%	PolySeq_7.5%EtOH
YBL005W	0.6475774793562895	1.0349474575170918e-8	EtOH_7.5%	PolySeq_7.5%EtOH
YBL004W	0.5976777950499531	1.2524630826241748e-13	EtOH_7.5%	PolySeq_7.5%EtOH
YBL003C	0.8777219770602148	0.050659964536559604	EtOH_7.5%	PolySeq_7.5%EtOH
YBL002W	1.029602423125856	0.7126534282869829	EtOH_7.5%	PolySeq_7.5%EtOH
YBL001C	0.8779285018285828	0.20253111606014929	EtOH_7.5%	PolySeq_7.5%EtOH
YBR001C	2.004495821965541	1.676781620952369e-16	EtOH_7.5%	PolySeq_7.5%EtOH
YBR002C	1.853209138077069	1.1114387557506427e-11	EtOH_7.5%	PolySeq_7.5%EtOH
YBR003W	1.2793473051089386	0.002387553515036742	EtOH_7.5%	PolySeq_7.5%EtOH
YBR004C	1.619696425517044	5.332160374707696e-9	EtOH_7.5%	PolySeq_7.5%EtOH
YBR005W	3.1817743731607493	8.71460612708055e-24	EtOH_7.5%	PolySeq_7.5%EtOH
YBR006W	1.1960962159808022	0.1358321180256983	EtOH_7.5%	PolySeq_7.5%EtOH
YBR007C	1.0625182727045164	0.47578155611134376	EtOH_7.5%	PolySeq_7.5%EtOH
YBR008C	0.8268509303923641	0.07523388096968031	EtOH_7.5%	PolySeq_7.5%EtOH
YBR009C	0.869454846050995	0.03953804136631454	EtOH_7.5%	PolySeq_7.5%EtOH
YBR010W	1.0963279162088009	0.30842765262368743	EtOH_7.5%	PolySeq_7.5%EtOH
YBR011C	1.1924554736233168	0.0024367959660251525	EtOH_7.5%	PolySeq_7.5%EtOH
YBR014C	1.36496298532053	0.004516003418831787	EtOH_7.5%	PolySeq_7.5%EtOH
YBR015C	0.9765248444633347	0.7611406984604244	EtOH_7.5%	PolySeq_7.5%EtOH
YBR016W	1.4886987345908156	1.6142966291091819e-9	EtOH_7.5%	PolySeq_7.5%EtOH
YBR017C	0.7726273340218537	1.0602130213032154e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBR018C	3.44036043792896	3.4894748353386944e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBR019C	2.2738466417228747	0.07097705637992315	EtOH_7.5%	PolySeq_7.5%EtOH
YBR020W	NA	NA	EtOH_7.5%	PolySeq_7.5%EtOH
YBR021W	0.45554713857970386	5.7227584427156464e-12	EtOH_7.5%	PolySeq_7.5%EtOH
YBR022W	1.1487647500881082	0.29210874794296393	EtOH_7.5%	PolySeq_7.5%EtOH
YBR023C	0.6942361779408035	1.8658152310029237e-7	EtOH_7.5%	PolySeq_7.5%EtOH
YBR024W	1.8546231949915646	4.171802806705961e-8	EtOH_7.5%	PolySeq_7.5%EtOH
YBR025C	1.3724836786407344	2.754512977228366e-8	EtOH_7.5%	PolySeq_7.5%EtOH
YBR026C	1.0626589627672347	0.5307004970342395	EtOH_7.5%	PolySeq_7.5%EtOH
YBR028C	0.6783394816969852	1.0352893554083428e-6	EtOH_7.5%	PolySeq_7.5%EtOH
YBR029C	0.7325139197424081	5.850381127598589e-6	EtOH_7.5%	PolySeq_7.5%EtOH
YBR030W	0.6784286552677826	2.4050674425174167e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBR031W	1.0894717025874925	0.19519921658806685	EtOH_7.5%	PolySeq_7.5%EtOH
YBR034C	0.539758722191719	9.082732342863981e-15	EtOH_7.5%	PolySeq_7.5%EtOH
YBR035C	1.3801588376008667	5.516885364188944e-6	EtOH_7.5%	PolySeq_7.5%EtOH
YBR036C	1.42950447495594	4.789581607090907e-8	EtOH_7.5%	PolySeq_7.5%EtOH
YBR037C	1.560974736329695	2.6812544101547522e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBR038W	0.8535620392325174	0.016598017577296585	EtOH_7.5%	PolySeq_7.5%EtOH
YBR039W	1.2307003086879316	0.0020759367326430626	EtOH_7.5%	PolySeq_7.5%EtOH
YBR040W	0.9628674632454656	0.9397571920053784	EtOH_7.5%	PolySeq_7.5%EtOH
YBR041W	1.2089241831119921	0.009589501836590474	EtOH_7.5%	PolySeq_7.5%EtOH
YBR042C	0.8439084607836628	0.07563953042846276	EtOH_7.5%	PolySeq_7.5%EtOH
YBR043C	0.5481633084279687	1.7449867076152896e-12	EtOH_7.5%	PolySeq_7.5%EtOH
