ORF	FC.vs.mock	padj	Treatment	Treatment_group
YAL001C	0.889255669780729	0.24367606854287038	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR002W	1.0938590616717974	0.20145108345371396	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR002C-A	1.0221011053561895	0.8116785777835692	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR003W	1.02073308495446	0.889218734699362	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR007C	0.9561699802126281	0.5564668981183799	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR008W	0.882853821852982	0.5801112002633724	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR014C	1.0155727579434517	0.8664469822410491	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR015W	0.9650167367714905	0.7235186592575085	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR018C	1.0125765451913125	0.935667689990335	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR019C	0.8181832131487972	0.03231905746181066	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR020C	0.9065606190385841	0.9530182544651782	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR027W	0.8423344121564155	0.16595856197052358	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR031W	2.2214535526505736	0.018026244083547704	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR033W	1.0525014446399803	0.8219929976477167	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR035W	1.198895601192391	0.5095283362496628	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR042W	0.9546015871968266	0.4530022029334066	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR050W	1.6151616210239306	2.9971666447256313e-7	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YAR071W	0.9182935996526977	0.7826664930447761	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL111C	3.146698477197555	0.6367817483211202	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL108C-A	NA	NA	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL107C	1.405663069069997	0.011182918633587656	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL106C	1.4706190002692454	1.5195179120756507e-11	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL105C	0.9652356915257041	0.515123992568136	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL104C	0.9553343433053494	0.5629047271966978	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL103C	1.0441116789983524	0.6636252758640604	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
