ORF	FC.vs.mock	padj	Treatment	Treatment_group
YFL039C	0.6880926052061105	5.275928632835435e-13	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL038C	0.7036864613181418	1.330719189228676e-7	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL037W	0.6512808893310484	5.978861078416505e-13	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL036W	0.909448594140903	0.27763373786854023	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL034C-B	1.8714416857387988	1.432197751896149e-8	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL034C-A	0.6599332427535954	6.410789630305287e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL033C	1.2042331693914097	0.014318709866181807	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL031W	0.9588773504294853	0.4998985689326756	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL030W	1.3834646209687322	0.3446308301827028	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL029C	0.8926430135187846	0.6270593439217195	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL028C	1.0898030975707627	0.6113089177342059	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL027C	1.787332147788782	3.923632557934736e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL026W	0.6180369687220966	1.8612444002600664e-14	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL025C	0.909225600171398	0.42155395521789496	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL024C	0.32052094314708	1.2599124721216355e-31	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL023W	0.9542387015411845	0.7047682601597701	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL022C	0.6000436927252002	1.6790230396064857e-15	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL021W	2.759071999487757	7.029605001821749e-36	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL020C	1.2876233142583156	0.6913122502296691	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL018C	0.5579032955006865	4.723064775798113e-18	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL017W-A	0.8151547470049835	0.4536229343691084	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL017C	0.8299146220462349	0.40130132096652	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL016C	1.0838442555991228	0.46955450654010866	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL014W	5.11196731019954	4.477899527678728e-15	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL013C	1.5885468902513087	8.140258464646323e-7	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL011W	0.9663073751461383	0.9841722995535175	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL010W-A	1.9263589190952868	0.8180890664805511	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL010C	0.7858207844225299	0.001871227647803582	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL009W	0.5792341327058572	5.907850927999506e-10	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL008W	0.9623799549990187	0.7074079256517164	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL007W	0.6871150345538378	2.169816449914485e-10	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL005W	0.5589928062538909	1.3930663872799901e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL004W	0.5258821262080525	3.8234534145258376e-26	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL003C	1.9665172259545964	0.01346283469744238	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL002C	0.8267675877894727	0.10007305234161054	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFL001W	0.5611270175403018	1.279551387899452e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR001W	0.8618192372005195	0.3230888539494534	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR002W	1.245961567431131	0.0035421253132052123	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR003C	0.7782592381812464	0.11947792418149393	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR004W	1.0361264702255715	0.7085213544179381	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR005C	1.7145511159324327	5.165590912241539e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR007W	1.1846362592182587	0.4120935694046696	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR008W	1.8700962210853573	0.006945070960612113	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR009W	0.8863308385922072	0.0717254717790652	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR010W	0.9274867396284334	0.35677274573347473	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR011C	0.6074993347096953	0.011394160775610939	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR012W	0.7222468883913691	0.5655250795875498	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR013W	0.6809840111313503	3.0057386517282573e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR014C	0.9060910062121795	0.571396266165934	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR015C	3.3812482368456926	8.892310719786854e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR016C	0.7871641675256315	0.0020548584413401416	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR017C	4.406376311094315	1.1108361983225805e-21	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR019W	1.1493445421889337	0.04297703691927339	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR020W	1.4199893595381345	0.24916352690233182	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR021W	0.9785857460669279	0.86714412904999	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR022W	6.9902324276287935	4.923307198330224e-93	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR023W	5.324330366622452	2.826720622822598e-4	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR024C-A	0.7501345418550126	8.070439776416669e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR025C	0.7494466593529022	0.02638276771956321	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR026C	1.3347108227148317	0.5020182329847717	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR027W	1.661524774292385	0.04050167773359331	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR028C	0.7972561658891478	0.028464593676271452	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR029W	1.0616952935416517	0.6112564087742695	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR030W	0.8309133046709376	0.023207543321603807	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR031C	1.296639524081893	0.007966975784012889	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR031C-A	0.6430691455621371	1.6998005806316164e-17	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR032C-A	1.1647804759207911	0.0424249274737948	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR033C	1.0457603337446786	0.7338812594061563	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR034C	1.2695069746684697	0.04400450223560196	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR036W	0.8734320540917987	0.5353656719197144	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR037C	0.8853127579102369	0.17578254648204342	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR038W	1.0401060529025556	0.7514282108017434	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR039C	0.9011701484120688	0.4798452090671739	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR040W	1.3683312134496057	1.3718210256937305e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR041C	0.9524055950818611	0.7920389724286314	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR042W	1.0075199637715664	0.9736315947478953	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR043C	1.215200952713088	0.3640152952011165	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR044C	0.8236088112364324	0.0028131836736037088	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR046C	2.464183713070581	1.9999661944426064e-8	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR047C	0.9795507242767116	0.8664201142680525	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR048W	1.414869216986836	8.054361145794584e-4	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR049W	0.7847413609049666	0.20524056195931745	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR050C	0.7037373090131176	8.969857902578239e-7	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR051C	0.641100134619402	8.264586346429811e-13	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR052W	0.917579334934698	0.34711049011957557	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR053C	0.7413239696145786	0.07972913958834028	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR055W	0.8771188246832707	0.5591845448157788	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YFR057W	NA	NA	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL263W	0.6836645853179366	0.7111550398732418	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL258W	4.050103497833045	0.04643497813274143	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL257C	0.6041521055303957	5.0219932870594095e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL256W	1.027980594172593	0.8481147269744735	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL255W	0.8865369552982482	0.5005329796533513	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL254W	1.0766879910855465	0.7124412451049894	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL253W	0.8073254010077794	2.3598398473990173e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL252C	0.8398134146885318	0.06547796488051322	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL251C	1.066503487771556	0.7463471431537799	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL250W	1.5995630285198572	0.04526804508277557	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL249W	7.124261216249233	1.4604179805647866e-7	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL248W	2.469617650548151	4.100099907166881e-22	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL247W	2.7250327149816163	1.6622461153202564e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL246C	0.9700858643302734	0.8554049960466426	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL245W	0.7725507603778223	7.321557491855327e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL244W	0.9345290124082035	0.5356479271793928	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL243W	0.8530194116345525	0.41109949170910765	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL242C	0.5821845400021938	4.2741412214587574e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL241W	1.0597146133543716	0.6357130889676907	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL240W	1.194042710620912	0.43815562825998144	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL238W	0.8426030081859296	0.012242002977114114	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL237C	1.6459484815980359	0.005434349606264943	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL236C	0.3517109097469387	5.829018352567594e-11	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL234W	0.4923787086588451	5.392054222293481e-35	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL233W	0.7721828323559039	0.009834447858396845	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL232W	1.291284220321515	0.02746249862076893	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL231C	1.229671332657638	0.029409995771863724	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL229C	1.8148964134282888	1.3081765665402625e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL228W	0.8637171164176405	0.1184425211894106	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL227W	1.453204719660469	4.047604216044073e-4	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL226C-A	0.869079363250368	0.2854823101960404	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL226W	0.8932405462829982	0.7339350299561626	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL225W	0.7399376085106727	7.554412874776442e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL224C	0.6319996961049589	3.303780810876016e-4	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL223C	1.579545562014151	3.6143879052824865e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL222C	2.993135389906613	4.270282233726813e-33	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL221C	1.0719290131239068	0.4949221078410915	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL220W	0.5258289997495971	0.0017946628862621963	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL219C	1.8849558204472174	9.213580339041892e-14	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL216W	1.1709782255354222	0.15248069479401338	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL215W	0.9634180427735739	0.6021166744873175	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL213C	1.1338545423463349	0.3488646536555105	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL212W	1.5222444139492224	0.020105886820746734	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL211W	1.2195072756437437	0.18962291782132343	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL210W	1.5326267027027272	0.002954159264319069	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL209W	1.3735087736626759	0.0012970027801909065	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL208W	2.0986576541341684	1.4607366877241512e-7	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL207W	0.6810765328110637	1.3584248414840203e-11	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL206C	0.4758100877915965	2.0379977457967813e-50	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL205W	0.6630584938740424	0.7047682601597701	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL204C	0.9843396120812723	0.9515231923008295	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL203C	0.9585237380834963	0.6854732339735993	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL202W	0.5046372427705886	5.449978540947489e-29	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL201C	0.864864367195905	0.13894762313703934	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL200C	0.5714905234666098	1.6978816728344418e-12	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL198W	0.942404798072203	0.6516016634882492	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL197W	1.0464146315558427	0.5624918725514373	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL196W	2.250822178972228	3.202869870897443e-19	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL195W	0.43563848424933505	6.9308103961395945e-56	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL194C	1.388114138104267	0.0033744758726842686	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL192W	1.4901791466376373	0.1826832803582435	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL191W	1.0618632154633003	0.6957959701037	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL190C	1.4101077133971216	1.4102161798087095e-4	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL189C	0.7878351508971282	3.1206696606706706e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL187C	0.9642749878082052	0.8348864182726827	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL186C	1.0120098367716164	0.9339733739484588	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL184C	0.7754801236047623	0.4591059747640836	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL183C	1.4968207952902197	0.5424925397489669	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL181W	1.2378938212568138	0.05282986694251967	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL180W	1.4281347050916096	8.124138647157583e-4	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL179C	2.5278809787204555	1.967264966134956e-21	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL178W	0.9512543011615708	0.5546899958502791	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL176C	1.088001468028578	0.5796882714086532	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL175C	1.41846691759274	0.08128830684904971	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL174W	1.145495352002211	0.5405852645770173	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL173C	0.4315211755762332	7.854694187553117e-54	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL172W	0.740809326592333	0.0020806341122052716	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL171W	1.0894865129965299	0.48421574441740245	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL170C	0.4692813486491974	0.6912716366235121	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL169W	0.5598811783267781	1.450568967385888e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL168W	0.9283795796829694	0.975718578346175	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL167C	0.5850878549177652	8.206175484297663e-16	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL166W	1.3028383419810503	0.07618149325197554	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL164C	1.1696492583668257	0.3112704849285473	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL163C	1.6258818289384265	1.922092885948694e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL162W	3.075431548137114	3.6990751791123198e-22	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL161C	0.837630569430587	0.13620345196322256	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL160W	1.099111898414172	0.42560959738759296	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL158W	0.770028304864985	0.5108042767801875	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL157W	1.6174722835438713	2.354722507912182e-9	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL156W	0.49398762905475235	2.1425959312761033e-17	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL155W	0.8998929096501774	0.45726683357137554	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL154C	1.3214205991564882	0.24450955453570464	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL153W	1.1770565342787056	0.2977226996771808	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL151W	0.9785256302227124	0.8223173940288673	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL150C	0.5980349785031963	2.2026734075503436e-14	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL148W	0.3810272552067668	6.04289498848275e-48	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL147C	0.7740837067010629	3.6273319370824253e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL146C	1.4711596403286067	0.4827187658598044	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL145W	1.4786788859065172	2.7797146048807727e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL144C	1.197687861566023	0.18397209995314456	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL143C	0.8170712690557799	0.3022132332385465	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL142C	0.699011723060522	0.0035767420359438056	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL141W	0.9613231728985148	0.7574975763144969	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL139W	0.6579476749413181	1.7991808657629135e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL137W	0.5443383235131172	4.406222035884233e-28	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL136C	1.0325322239868837	0.9098476875244228	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL135W	0.8337388643093228	0.0014177824017727483	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL134W	3.4940856830563973	1.8533004078654485e-20	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL133W	1.4523324858700382	3.770410721203614e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL131C	0.9376264314911086	0.545777580930535	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL130W	1.1767218102705226	0.17047907648516086	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL129C	1.023679056515308	0.8537456733223125	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL128C	1.8483412910506147	8.39330701439145e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL127C	0.7351797522419277	0.05213867877468986	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL126W	0.6173497430371583	1.1497837414945135e-6	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL125W	1.2948736110837857	7.614753031399025e-4	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL124C	1.7429954423368073	6.471081306382313e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL123W	0.5914168590066589	7.265969744827205e-27	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL122C	1.317062312852234	1.1796043861990432e-4	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL121C	3.8236325851390007	2.0217394731910867e-4	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL120C	0.7363303815213432	5.15641715237616e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL119W	0.9031002505482674	0.5448021100201222	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL116W	0.969587473241475	0.8319726623234608	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL115W	0.7062390110665681	6.556836822609822e-4	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL113W	1.0072418255173763	0.9623479424483373	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL112C	0.8928156544431449	0.31343580972438234	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL111W	0.8321246721556631	0.09307005662763533	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL110C	2.0065945282191415	1.5554047102956662e-10	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL108C	2.005666478672521	0.015200030779963642	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL107C	0.8328806969969412	0.12207407338699415	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL106W	0.9243275693487455	0.46224055683751353	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL105W	0.6779374358800243	2.0349928397561914e-11	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL104C	1.8568467936615418	3.9805536525945796e-4	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL103W	0.6640707462387629	1.8758935251590805e-15	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL101W	3.6034547390131824	1.5096482998740702e-22	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL100W	0.8694301166224366	0.16326533191925321	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL099W	0.6258223462839506	1.5997666218169658e-7	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL098W	2.301114276274408	1.2515523839894095e-7	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL097W	0.5423932191822424	1.6543810703023853e-13	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL096W	10.506123641553751	3.928496777570998e-88	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL095C	1.0170406391573035	0.8885949198225856	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL094C	0.8892026128115529	0.15718758967846452	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL093W	1.0349166939215664	0.7757459465632482	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL092W	0.6735736799892507	1.1731690027412858e-7	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL091C	1.4533508737781076	0.006592938430336998	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL090W	1.3286179722678504	0.19253623863263347	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL089C	1.1481472842583773	0.8930644736033719	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL087C	0.8426285805776822	0.18141026609002034	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL086W	1.4473844967239728	2.983163275262406e-4	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL084C	0.7719098115472016	0.007846153903697651	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL083W	0.7391637415545731	0.0035500475022001536	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL080W	1.0404009083662564	0.8006298784420547	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL079W	0.6862528483705788	0.04140877494728203	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL078C	0.5605465829423171	2.5868108122635176e-8	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL077C	0.7415545220031604	2.1689424159924826e-5	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL076C	0.4730920477926308	2.151026200750757e-50	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL075C	1.5053063548958938	0.0524272353341894	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL073W	1.1731040437616571	0.05029602218138062	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL071W	1.104571069824738	0.2236882340785376	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL070C	0.9043415873304326	0.6193912670880551	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL068W	0.7151471694363536	0.0325257905144567	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL067W	0.8339481216133039	0.1531489438898706	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL066W	1.6711850886461246	3.602653919356206e-8	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL065C	1.3034394832996912	0.013824032351596861	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL064C	1.109112852520037	0.5330288842914069	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
YGL063W	1.3257923707385897	0.11125542064915178	Azide_0.5%_pH6.8	Azide_0.5%_pH6.8
