ORF	FC.vs.mock	padj	Treatment	Treatment_group
YBL015W	1.130790403949821	0.17600320568347258	EtOH_7.5%	milderEtOH2
YBL014C	0.794532933894616	0.010726243824149597	EtOH_7.5%	milderEtOH2
YBL013W	0.6463383486971163	0.001863445123594515	EtOH_7.5%	milderEtOH2
YBL011W	1.1941071651326005	0.002860323482947269	EtOH_7.5%	milderEtOH2
YBL010C	1.0895342063768332	0.5123473799966568	EtOH_7.5%	milderEtOH2
YBL009W	0.6343455973392381	1.4027769582702324e-7	EtOH_7.5%	milderEtOH2
YBL008W	0.5971412338646714	7.897232350556959e-10	EtOH_7.5%	milderEtOH2
YBL007C	0.8193341451004754	2.360100968842918e-4	EtOH_7.5%	milderEtOH2
YBL006C	0.9861382701429771	0.9150304120487154	EtOH_7.5%	milderEtOH2
YBL005W	0.580302140559189	2.308941855490685e-11	EtOH_7.5%	milderEtOH2
YBL004W	1.0822040054894944	0.2920730901196509	EtOH_7.5%	milderEtOH2
YBL003C	1.208553511381014	0.009571072789339621	EtOH_7.5%	milderEtOH2
YBL002W	1.3849266027824538	4.459635110585344e-6	EtOH_7.5%	milderEtOH2
YBL001C	0.7781937625520711	0.006466265881288607	EtOH_7.5%	milderEtOH2
YBR001C	1.2388962606242986	0.00454499163685249	EtOH_7.5%	milderEtOH2
YBR002C	1.6344592377836997	4.3956653987045786e-8	EtOH_7.5%	milderEtOH2
YBR003W	0.9522291754798718	0.5742620300436803	EtOH_7.5%	milderEtOH2
YBR004C	2.0057658439291215	7.576410536155689e-16	EtOH_7.5%	milderEtOH2
YBR005W	3.2686283168283796	1.4874149259884243e-19	EtOH_7.5%	milderEtOH2
YBR006W	0.7665546766676158	0.013747913673561256	EtOH_7.5%	milderEtOH2
YBR007C	1.1359088794827688	0.10289324890172415	EtOH_7.5%	milderEtOH2
YBR008C	0.751464515760696	0.005192045685757182	EtOH_7.5%	milderEtOH2
YBR009C	1.0977494765168432	0.13194620081768818	EtOH_7.5%	milderEtOH2
YBR010W	1.3049266392429604	2.307113192026002e-4	EtOH_7.5%	milderEtOH2
YBR011C	1.3127561963810244	1.268810580254627e-7	EtOH_7.5%	milderEtOH2
YBR014C	1.0882499046145098	0.5125150257796929	EtOH_7.5%	milderEtOH2
YBR015C	0.8062174173753045	5.629550183397178e-4	EtOH_7.5%	milderEtOH2
YBR016W	1.2983103548111905	5.82727007340176e-4	EtOH_7.5%	milderEtOH2
YBR017C	0.7927148003701503	2.3082818213016068e-4	EtOH_7.5%	milderEtOH2
YBR018C	1.46512105364573	0.30458246435648406	EtOH_7.5%	milderEtOH2
YBR019C	0.8332973242354839	0.7962516579215424	EtOH_7.5%	milderEtOH2
YBR020W	NA	NA	EtOH_7.5%	milderEtOH2
YBR021W	0.4013176494144364	7.305498632696529e-19	EtOH_7.5%	milderEtOH2
YBR022W	1.0657950934229818	0.695335360346446	EtOH_7.5%	milderEtOH2
YBR023C	0.550292661020779	3.681559016538403e-21	EtOH_7.5%	milderEtOH2
YBR024W	1.2048593401024308	0.2048587423915839	EtOH_7.5%	milderEtOH2
YBR025C	1.7074438379503774	1.1013393383863265e-24	EtOH_7.5%	milderEtOH2
YBR026C	0.6835236602386835	2.474484562940134e-7	EtOH_7.5%	milderEtOH2
YBR028C	0.628900359022879	4.112561475452922e-8	EtOH_7.5%	milderEtOH2
YBR029C	0.74892885983077	7.5261082318231e-5	EtOH_7.5%	milderEtOH2
YBR030W	0.7500385757512757	0.0071270153638072885	EtOH_7.5%	milderEtOH2
YBR031W	1.2274798505203188	5.932090767199284e-5	EtOH_7.5%	milderEtOH2
YBR034C	0.7119040509295036	5.873600703416816e-4	EtOH_7.5%	milderEtOH2
YBR035C	1.1901583438744545	0.015359193094989305	EtOH_7.5%	milderEtOH2
YBR036C	1.3672698597504123	7.401366633587531e-7	EtOH_7.5%	milderEtOH2
YBR037C	0.9814387777132229	0.9058651197382668	EtOH_7.5%	milderEtOH2
YBR038W	0.7810006577356208	3.6344803846326616e-5	EtOH_7.5%	milderEtOH2
YBR039W	1.1421068005498418	0.041354371136933916	EtOH_7.5%	milderEtOH2
YBR040W	1.2304580445187552	0.7170261640445882	EtOH_7.5%	milderEtOH2
YBR041W	0.9194848808221322	0.23417131276282147	EtOH_7.5%	milderEtOH2
YBR042C	0.8977407003710581	0.33929564145338037	EtOH_7.5%	milderEtOH2
YBR043C	0.6121648936722389	2.6961342108903e-7	EtOH_7.5%	milderEtOH2
YBR044C	1.0592946199326285	0.5840336316373753	EtOH_7.5%	milderEtOH2
YBR045C	0.7679274074789832	0.1450743701340465	EtOH_7.5%	milderEtOH2
YBR046C	0.5389708289093144	1.2855394139113985e-9	EtOH_7.5%	milderEtOH2
YBR048W	0.8647882207739713	0.053130359635955436	EtOH_7.5%	milderEtOH2
YBR049C	1.2274722923602184	6.741436294292211e-4	EtOH_7.5%	milderEtOH2
YBR050C	2.5282111783422687	0.0034972427887658645	EtOH_7.5%	milderEtOH2
YBR052C	0.7522255511138697	6.550843891524113e-4	EtOH_7.5%	milderEtOH2
YBR054W	7.753428563558353	1.6445063085112597e-270	EtOH_7.5%	milderEtOH2
YBR055C	0.9799869136562676	0.8375989474705009	EtOH_7.5%	milderEtOH2
YBR056W	1.3621226836289595	2.3082818213016068e-4	EtOH_7.5%	milderEtOH2
YBR057C	1.2709460641788413	0.00766165074646182	EtOH_7.5%	milderEtOH2
YBR058C	0.9652243371764646	0.64531667280898	EtOH_7.5%	milderEtOH2
YBR058C-A	1.174837859450932	0.039997858028417356	EtOH_7.5%	milderEtOH2
YBR059C	0.8973964302064487	0.07474140486026543	EtOH_7.5%	milderEtOH2
YBR060C	1.4810163816239215	3.696361234964397e-9	EtOH_7.5%	milderEtOH2
YBR061C	1.170781895013862	0.1001563681483859	EtOH_7.5%	milderEtOH2
YBR063C	0.8766622632034837	0.25441750956337783	EtOH_7.5%	milderEtOH2
YBR065C	0.9023434250405618	0.34623560100170936	EtOH_7.5%	milderEtOH2
YBR066C	6.121439038059944	4.158839846577228e-23	EtOH_7.5%	milderEtOH2
YBR067C	7.666603965925362	0	EtOH_7.5%	milderEtOH2
YBR068C	2.9074203780097476	7.001001193829525e-86	EtOH_7.5%	milderEtOH2
YBR069C	1.3108070939574172	1.2960457271580695e-4	EtOH_7.5%	milderEtOH2
YBR070C	0.9774776966530034	0.9348392211525289	EtOH_7.5%	milderEtOH2
YBR071W	1.29496417942047	0.0018458711575316982	EtOH_7.5%	milderEtOH2
YBR072W	29.00931711577933	2.9474233823601245e-25	EtOH_7.5%	milderEtOH2
YBR073W	0.7739440567385842	0.002866092856879655	EtOH_7.5%	milderEtOH2
YBR074W	0.97337250363316	0.7318780556608719	EtOH_7.5%	milderEtOH2
YBR076W	4.5344279688523415	7.203261351771566e-4	EtOH_7.5%	milderEtOH2
YBR077C	1.1997868817171748	0.22889802580545723	EtOH_7.5%	milderEtOH2
YBR078W	1.009234099845852	0.896549605162441	EtOH_7.5%	milderEtOH2
YBR079C	0.9785170570447445	0.7626254320492191	EtOH_7.5%	milderEtOH2
YBR080C	0.9455400097931353	0.4481258444672006	EtOH_7.5%	milderEtOH2
YBR081C	0.9889952974943935	0.8967462601325702	EtOH_7.5%	milderEtOH2
YBR082C	2.535247965383985	2.6427932667274984e-73	EtOH_7.5%	milderEtOH2
YBR083W	0.7271859702682459	1.0718047537628138e-4	EtOH_7.5%	milderEtOH2
YBR084W	0.8681247674184589	0.02110632771817788	EtOH_7.5%	milderEtOH2
YBR084C-A	1.1034337711791944	0.11052595361663198	EtOH_7.5%	milderEtOH2
YBR085W	1.1192312661774362	0.7259762356168702	EtOH_7.5%	milderEtOH2
YBR085C-A	1.6123222095350056	8.560628659387404e-13	EtOH_7.5%	milderEtOH2
YBR086C	0.7109404709639756	2.4889459165151784e-9	EtOH_7.5%	milderEtOH2
YBR087W	1.2530629729722076	0.01705330570093495	EtOH_7.5%	milderEtOH2
YBR088C	0.9524825920328349	0.5847587401991848	EtOH_7.5%	milderEtOH2
YBR089C-A	1.744095022447731	1.9122452493153767e-15	EtOH_7.5%	milderEtOH2
YBR091C	0.8175902000489103	0.3451413400746424	EtOH_7.5%	milderEtOH2
YBR092C	1.1228274335944646	0.15427234276305016	EtOH_7.5%	milderEtOH2
YBR093C	1.035596491006711	0.7812844956380776	EtOH_7.5%	milderEtOH2
YBR094W	0.7953071998763951	0.0012809168895815905	EtOH_7.5%	milderEtOH2
YBR095C	1.1814648533927694	0.12042629029502919	EtOH_7.5%	milderEtOH2
YBR097W	0.8386539052983776	0.02121897654417116	EtOH_7.5%	milderEtOH2
YBR098W	0.5457378431704878	4.232137665270893e-7	EtOH_7.5%	milderEtOH2
YBR101C	14.568585189268475	0	EtOH_7.5%	milderEtOH2
YBR102C	0.6353203889360772	1.039500083220224e-8	EtOH_7.5%	milderEtOH2
YBR103W	1.0179539848085055	0.9002024559489972	EtOH_7.5%	milderEtOH2
YBR104W	0.9669989431893549	0.791846782673872	EtOH_7.5%	milderEtOH2
YBR105C	1.6792099769436675	1.0780665033495392e-10	EtOH_7.5%	milderEtOH2
YBR106W	0.6647173825215607	1.561023040404519e-10	EtOH_7.5%	milderEtOH2
YBR107C	1.1943101929367133	0.27789083469386644	EtOH_7.5%	milderEtOH2
YBR108W	0.8276155266460883	0.005190885888358955	EtOH_7.5%	milderEtOH2
YBR109C	1.2573525390555602	0.0040678580485171865	EtOH_7.5%	milderEtOH2
YBR110W	0.6506678220770807	8.106242082354568e-8	EtOH_7.5%	milderEtOH2
YBR111C	0.9366482815403481	0.3957507688331558	EtOH_7.5%	milderEtOH2
YBR111W-A	1.0912649514560375	0.5966588690707828	EtOH_7.5%	milderEtOH2
YBR112C	1.6102739926522367	1.5404851846466741e-19	EtOH_7.5%	milderEtOH2
YBR114W	2.3694123148630255	5.757414586048193e-32	EtOH_7.5%	milderEtOH2
YBR115C	0.8917308087065631	0.056928393269012514	EtOH_7.5%	milderEtOH2
YBR117C	0.8354947060690063	0.44935798535140425	EtOH_7.5%	milderEtOH2
YBR118W	1.368691475664347	1.4412652289670423e-8	EtOH_7.5%	milderEtOH2
YBR119W	1.1373192894183042	0.2876532688335784	EtOH_7.5%	milderEtOH2
YBR120C	1.5847834804167449	0.0011337240228556458	EtOH_7.5%	milderEtOH2
YBR121C	1.2080949784077533	4.665781828911517e-4	EtOH_7.5%	milderEtOH2
YBR122C	0.8559833326390672	0.1520229829959193	EtOH_7.5%	milderEtOH2
YBR123C	1.0295323518984558	0.7907829437642672	EtOH_7.5%	milderEtOH2
YBR125C	0.96257993050492	0.7135758840907624	EtOH_7.5%	milderEtOH2
YBR126C	1.516354236124946	4.58115445809402e-13	EtOH_7.5%	milderEtOH2
YBR126W-A	1.5039381568816899	2.1824890731153186e-5	EtOH_7.5%	milderEtOH2
YBR127C	1.0039930151453724	0.954852044025758	EtOH_7.5%	milderEtOH2
YBR128C	1.8269089586754286	9.780593629401093e-4	EtOH_7.5%	milderEtOH2
YBR129C	2.2799597434597656	3.659081072352543e-14	EtOH_7.5%	milderEtOH2
YBR130C	0.9928016960301459	0.9399106597757814	EtOH_7.5%	milderEtOH2
YBR131W	0.9589721303293246	0.7587551303688409	EtOH_7.5%	milderEtOH2
YBR132C	0.5916724439963448	8.848960388968448e-10	EtOH_7.5%	milderEtOH2
YBR133C	0.6707109782664155	4.62249811344604e-10	EtOH_7.5%	milderEtOH2
YBR135W	0.9198084744985929	0.432850220617078	EtOH_7.5%	milderEtOH2
YBR136W	0.8001971974513654	6.507180288227351e-4	EtOH_7.5%	milderEtOH2
YBR137W	0.8432449090321954	0.17309611558910118	EtOH_7.5%	milderEtOH2
YBR139W	0.8837803478403202	0.05753262749973629	EtOH_7.5%	milderEtOH2
YBR140C	1.0671383676119868	0.2915046365875052	EtOH_7.5%	milderEtOH2
YBR141C	1.7083349497766964	2.4309944214419063e-4	EtOH_7.5%	milderEtOH2
YBR142W	1.263205124644977	6.510922024097956e-4	EtOH_7.5%	milderEtOH2
YBR143C	1.0497355197276192	0.46527352172834835	EtOH_7.5%	milderEtOH2
YBR145W	2.955193004160836	5.11383903559003e-13	EtOH_7.5%	milderEtOH2
YBR146W	0.7266785411421567	6.181090096003513e-6	EtOH_7.5%	milderEtOH2
YBR147W	4.200333321453478	5.113613536289888e-16	EtOH_7.5%	milderEtOH2
YBR148W	1.0540057914372618	0.8511874235751186	EtOH_7.5%	milderEtOH2
YBR149W	0.74780491423147	4.101782423207102e-5	EtOH_7.5%	milderEtOH2
YBR150C	1.5307063763383437	3.4091123034017293e-9	EtOH_7.5%	milderEtOH2
YBR151W	0.7067541381658562	8.125807774545375e-8	EtOH_7.5%	milderEtOH2
YBR152W	0.7438267756550474	0.023935580634066006	EtOH_7.5%	milderEtOH2
YBR153W	0.7407646851210634	0.008024861873137024	EtOH_7.5%	milderEtOH2
YBR154C	1.1530601109824976	0.09196020354641359	EtOH_7.5%	milderEtOH2
YBR155W	1.142769882756666	0.2610086109401493	EtOH_7.5%	milderEtOH2
YBR156C	0.8106704748045688	0.02601380160505219	EtOH_7.5%	milderEtOH2
YBR157C	2.1970848452738307	4.810727923723592e-9	EtOH_7.5%	milderEtOH2
YBR158W	0.6600405538071216	1.0346565592277144e-9	EtOH_7.5%	milderEtOH2
YBR159W	1.015010645329225	0.8647668328118128	EtOH_7.5%	milderEtOH2
YBR160W	0.8953627503409217	0.2108870406479271	EtOH_7.5%	milderEtOH2
YBR161W	0.9698382824166383	0.8036307647346991	EtOH_7.5%	milderEtOH2
YBR162C	1.3877276647089605	1.9989732116392502e-10	EtOH_7.5%	milderEtOH2
YBR162W-A	2.5406458090033115	0.0013213975099505015	EtOH_7.5%	milderEtOH2
YBR163W	1.1052825761422977	0.27109954638351674	EtOH_7.5%	milderEtOH2
YBR164C	0.952272893298893	0.7617704960867907	EtOH_7.5%	milderEtOH2
YBR165W	1.45347867357119	2.3588222808047655e-5	EtOH_7.5%	milderEtOH2
YBR166C	0.9933095053812631	0.9515817944754681	EtOH_7.5%	milderEtOH2
YBR167C	1.0090622029948977	0.975955489327338	EtOH_7.5%	milderEtOH2
YBR168W	0.6823441699978139	0.0018149804122502653	EtOH_7.5%	milderEtOH2
