# Run started 2024-04-14 12:58:33 
# Command: sedsim-driver.py --experiment-file ./sed-control-nuc.txt --summary-only --summary-out ./results/summary-nuc-full.txt
# Parameters:
#	experiment_file: ./sed-control-nuc.txt
#	rcf_g: 20000
#	rotor_radius_cm: 10
#	sample_height_mm: 10
#	spin_time_sec: 900
#	viscosity: 1.002
#	number_of_molecules: 1000
#	replicates: 1
#	random_seed: 111
#	out_fname: None
#	summary_only: True
#	summary_out_fname: ./results/summary-nuc-full.txt
#
#	experiment.id [string] = experiment identifier
#	spin.rcf.g [float] = rotor centrifugal force in g
#	spin.time.sec [float] = time of centrifuge spin in seconds
#	crosslink.mol.prob [float] = probability of crosslink per molecules
#	crosslink.nt.prob [float] = probability of crosslink per nucleotide
#	translation.prob [float] = fraction of maximal translation rate
#	mol.translation.prob [float] = probability this molecule is translated at maximal translation rate
#	protection.prob [float] = probability this molecule is protected from crosslinking
#	id [string] = molecule ID
#	length [int] = length in nucleotides
#	mass [float] = mass in g/mol
#	radius [float] = radius in nanometers
#	psup [float] = average proportion in the supernatant
#	pfree [float] = average proportion free (not in any cluster)
#	psupclust [float] = average proportion in the supernatant and in a cluster
#	count [float] = average number of molecules
#	reps [int] = number of replicates
#	avg.cluster.count [float] = average number of clusters this molecule is in
#	avg.cluster.size [float] = average number of molecules in average cluster
#	avg.cluster.length [float] = average cluster length in nucleotides
#	avg.cluster.mass [float] = average cluster mass in g/mol
#	avg.cluster.radius [float] = average cluster radius in nanometers
experiment.id	spin.rcf.g	spin.time.sec	crosslink.mol.prob	crosslink.nt.prob	translation.prob	mol.translation.prob	protection.prob	id	length	mass	radius	psup	pfree	psupclust	count	reps	avg.cluster.count	avg.cluster.size	avg.cluster.length	avg.cluster.mass	avg.cluster.radius
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YML110C	1201	396330.000000	10.648386	0.930000	1.000000	0.000000	4.000000	100	1.000000	1.000000	1201.000000	3.963300e+05	10.648386
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YML113W	928	306240.000000	9.754511	0.950000	1.000000	0.000000	1.000000	100	1.000000	1.000000	928.000000	3.062390e+05	9.754511
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YML115C	1848	609840.000000	12.328716	0.930000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1848.000000	6.098400e+05	12.328716
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YML117W	3719	1227270.000000	15.638103	0.860000	1.000000	0.000000	1.000000	100	1.000000	1.000000	3719.000000	1.227270e+06	15.638103
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YML123C	1942	640860.000000	12.538452	0.937500	1.000000	0.000000	4.000000	100	1.000000	1.000000	1942.000000	6.408600e+05	12.538452
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YML124C	1499	494670.000000	11.481847	0.948000	1.000000	0.000000	5.000000	100	1.000000	1.000000	1499.000000	4.946700e+05	11.481847
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YML125C	1044	344520.000000	10.153069	0.958000	1.000000	0.000000	5.000000	100	1.000000	1.000000	1044.000000	3.445200e+05	10.153069
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YML126C	1647	543510.000000	11.855367	0.935000	1.000000	0.000000	10.000000	100	1.000000	1.000000	1647.000000	5.435100e+05	11.855367
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YML127W	2001	660330.000000	12.666691	0.930000	1.000000	0.000000	1.000000	100	1.000000	1.000000	2001.000000	6.603290e+05	12.666691
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YML129C	449	148170.000000	7.620842	0.966154	1.000000	0.000000	13.000000	100	1.000000	1.000000	449.000000	1.481700e+05	7.620842
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YML130C	1839	606870.000000	12.308269	0.935000	1.000000	0.000000	2.000000	100	1.000000	1.000000	1839.000000	6.068700e+05	12.308269
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YML132W	1311	432630.000000	10.970441	0.940000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1311.000000	4.326300e+05	10.970441
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR001C	2628	867240.000000	13.896704	0.880000	1.000000	0.000000	1.000000	100	1.000000	1.000000	2628.000000	8.672400e+05	13.896704
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR002W	763	251790.000000	9.126359	0.954000	1.000000	0.000000	10.000000	100	1.000000	1.000000	763.000000	2.517890e+05	9.126359
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR005W	1333	439890.000000	11.032690	0.890000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1333.000000	4.398900e+05	11.032690
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR006C	2285	754050.000000	13.251361	0.920000	1.000000	0.000000	1.000000	100	1.000000	1.000000	2285.000000	7.540500e+05	13.251361
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR008C	2403	792990.000000	13.480173	0.910000	1.000000	0.000000	2.000000	100	1.000000	1.000000	2403.000000	7.929900e+05	13.480173
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR009W	698	230340.000000	8.854214	0.980000	1.000000	0.000000	1.000000	100	1.000000	1.000000	698.000000	2.303400e+05	8.854214
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR010W	1639	540870.000000	11.835757	0.940000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1639.000000	5.408700e+05	11.835757
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR011W	1779	587070.000000	12.170236	0.935000	1.000000	0.000000	4.000000	100	1.000000	1.000000	1779.000000	5.870700e+05	12.170236
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR012W	4071	1343430.000000	16.126405	0.872222	1.000000	0.000000	9.000000	100	1.000000	1.000000	4071.000000	1.343429e+06	16.126405
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR015C	1861	614130.000000	12.358135	0.956667	1.000000	0.000000	3.000000	100	1.000000	1.000000	1861.000000	6.141300e+05	12.358135
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR022W	663	218790.000000	8.700692	0.965000	1.000000	0.000000	2.000000	100	1.000000	1.000000	663.000000	2.187900e+05	8.700692
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR024W	1318	434940.000000	10.990322	0.930000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1318.000000	4.349400e+05	10.990322
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR027W	1546	510180.000000	11.603003	0.960000	1.000000	0.000000	2.000000	100	1.000000	1.000000	1546.000000	5.101800e+05	11.603003
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR029C	1706	562980.000000	11.998088	0.900000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1706.000000	5.629790e+05	11.998088
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR033W	1602	528660.000000	11.744227	0.930000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1602.000000	5.286590e+05	11.744227
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR038C	896	295680.000000	9.638821	0.965000	1.000000	0.000000	4.000000	100	1.000000	1.000000	896.000000	2.956800e+05	9.638821
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR039C	1170	386100.000000	10.554128	0.940000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1170.000000	3.860990e+05	10.554128
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR043W	1255	414150.000000	10.808814	0.950000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1255.000000	4.141490e+05	10.808814
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR047C	3497	1154010.000000	15.314249	0.870000	1.000000	0.000000	1.000000	100	1.000000	1.000000	3497.000000	1.154010e+06	15.314249
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR049C	2581	851730.000000	13.811699	0.920000	1.000000	0.000000	3.000000	100	1.000000	1.000000	2581.000000	8.517300e+05	13.811699
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR058W	2126	701580.000000	12.930362	0.919375	1.000000	0.000000	16.000000	100	1.000000	1.000000	2126.000000	7.015800e+05	12.930362
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR061W	2162	713460.000000	13.004394	0.930000	1.000000	0.000000	1.000000	100	1.000000	1.000000	2162.000000	7.134600e+05	13.004394
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR062C	1451	478830.000000	11.355496	0.900000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1451.000000	4.788300e+05	11.355496
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR067C	1311	432630.000000	10.970441	0.970000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1311.000000	4.326300e+05	10.970441
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR071C	631	208230.000000	8.555574	0.970000	1.000000	0.000000	1.000000	100	1.000000	1.000000	631.000000	2.082300e+05	8.555574
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR072W	716	236280.000000	8.931196	0.945714	1.000000	0.000000	7.000000	100	1.000000	1.000000	716.000000	2.362790e+05	8.931196
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR073C	760	250800.000000	9.114142	0.960000	1.000000	0.000000	1.000000	100	1.000000	1.000000	760.000000	2.508000e+05	9.114142
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR074C	542	178860.000000	8.124543	0.950000	1.000000	0.000000	4.000000	100	1.000000	1.000000	542.000000	1.788600e+05	8.124543
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR079W	1201	396330.000000	10.648386	0.938750	1.000000	0.000000	8.000000	100	1.000000	1.000000	1201.000000	3.963300e+05	10.648386
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR080C	3406	1123980.000000	15.177574	0.865000	1.000000	0.000000	2.000000	100	1.000000	1.000000	3406.000000	1.123980e+06	15.177574
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR083W	1283	423390.000000	10.890210	0.933333	1.000000	0.000000	9.000000	100	1.000000	1.000000	1283.000000	4.233900e+05	10.890210
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR091C	1428	471240.000000	11.293974	0.900000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1428.000000	4.712400e+05	11.293974
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR092C	1983	654390.000000	12.627835	0.933333	1.000000	0.000000	3.000000	100	1.000000	1.000000	1983.000000	6.543900e+05	12.627835
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR093W	1679	554070.000000	11.933186	0.920000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1679.000000	5.540700e+05	11.933186
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR099C	1006	331980.000000	10.025880	0.957143	1.000000	0.000000	7.000000	100	1.000000	1.000000	1006.000000	3.319800e+05	10.025880
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR100W	2404	793320.000000	13.482080	0.940000	1.000000	0.000000	1.000000	100	1.000000	1.000000	2404.000000	7.933190e+05	13.482080
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR102C	2781	917730.000000	14.166662	0.880000	1.000000	0.000000	1.000000	100	1.000000	1.000000	2781.000000	9.177290e+05	14.166662
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR108W	2446	807180.000000	13.561708	0.895000	1.000000	0.000000	4.000000	100	1.000000	1.000000	2446.000000	8.071800e+05	13.561708
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR109W	3783	1248390.000000	15.729088	0.890000	1.000000	0.000000	1.000000	100	1.000000	1.000000	3783.000000	1.248390e+06	15.729088
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR110C	1776	586080.000000	12.163254	0.930000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1776.000000	5.860790e+05	12.163254
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR112C	572	188760.000000	8.274730	0.950000	1.000000	0.000000	1.000000	100	1.000000	1.000000	572.000000	1.887590e+05	8.274730
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR116C	1134	374220.000000	10.442575	0.942784	1.000000	0.000000	97.000000	100	1.000000	1.000000	1134.000000	3.742200e+05	10.442575
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR120C	1969	649770.000000	12.597452	0.913333	1.000000	0.000000	3.000000	100	1.000000	1.000000	1969.000000	6.497700e+05	12.597452
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR121C	703	231990.000000	8.875728	0.960000	1.000000	0.000000	1.000000	100	1.000000	1.000000	703.000000	2.319900e+05	8.875728
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR123W	486	160380.000000	7.828806	0.962000	1.000000	0.000000	5.000000	100	1.000000	1.000000	486.000000	1.603800e+05	7.828806
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR125W	2815	928950.000000	14.225313	0.870000	1.000000	0.000000	3.000000	100	1.000000	1.000000	2815.000000	9.289500e+05	14.225313
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR128W	3927	1295910.000000	15.930151	0.910000	1.000000	0.000000	1.000000	100	1.000000	1.000000	3927.000000	1.295910e+06	15.930151
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR129W	4168	1375440.000000	16.256034	0.910000	1.000000	0.000000	1.000000	100	1.000000	1.000000	4168.000000	1.375439e+06	16.256034
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR131C	1690	557700.000000	11.959710	0.925000	1.000000	0.000000	6.000000	100	1.000000	1.000000	1690.000000	5.577000e+05	11.959710
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR142C	737	243210.000000	9.019410	0.961538	1.000000	0.000000	91.000000	100	1.000000	1.000000	737.000000	2.432090e+05	9.019410
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR143W	567	187110.000000	8.250066	0.963472	1.000000	0.000000	72.000000	100	1.000000	1.000000	567.000000	1.871100e+05	8.250066
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR145C	1978	652740.000000	12.617000	0.930000	1.000000	0.000000	4.000000	100	1.000000	1.000000	1978.000000	6.527400e+05	12.617000
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR146C	1193	393690.000000	10.624217	0.944000	1.000000	0.000000	10.000000	100	1.000000	1.000000	1193.000000	3.936890e+05	10.624217
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR149W	1032	340560.000000	10.113239	0.922500	1.000000	0.000000	4.000000	100	1.000000	1.000000	1032.000000	3.405600e+05	10.113239
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR150C	744	245520.000000	9.048446	0.960000	1.000000	0.000000	1.000000	100	1.000000	1.000000	744.000000	2.455200e+05	9.048446
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR152W	1195	394350.000000	10.630269	0.910000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1195.000000	3.943500e+05	10.630269
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR153W	1624	535920.000000	11.798816	0.940000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1624.000000	5.359190e+05	11.798816
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR157C	917	302610.000000	9.715044	0.970000	1.000000	0.000000	1.000000	100	1.000000	1.000000	917.000000	3.026100e+05	9.715044
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR158W	610	201300.000000	8.457681	0.990000	1.000000	0.000000	1.000000	100	1.000000	1.000000	610.000000	2.012990e+05	8.457681
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR161W	1105	364650.000000	10.351001	0.930000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1105.000000	3.646500e+05	10.351001
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR171C	2107	695310.000000	12.890956	0.930000	1.000000	0.000000	1.000000	100	1.000000	1.000000	2107.000000	6.953100e+05	12.890956
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR173W	1454	479820.000000	11.363473	0.916667	1.000000	0.000000	3.000000	100	1.000000	1.000000	1454.000000	4.798190e+05	11.363473
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR178W	1008	332640.000000	10.032652	0.960000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1008.000000	3.326390e+05	10.032652
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR183C	1123	370590.000000	10.408024	0.956667	1.000000	0.000000	3.000000	100	1.000000	1.000000	1123.000000	3.705900e+05	10.408024
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR184W	691	228030.000000	8.823923	0.960000	1.000000	0.000000	1.000000	100	1.000000	1.000000	691.000000	2.280290e+05	8.823923
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR186W	2242	739860.000000	13.166044	0.913226	1.000000	0.000000	62.000000	100	1.000000	1.000000	2242.000000	7.398600e+05	13.166044
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR188C	902	297660.000000	9.660718	0.920000	1.000000	0.000000	1.000000	100	1.000000	1.000000	902.000000	2.976600e+05	9.660718
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR194W	418	137940.000000	7.437708	0.970833	1.000000	0.000000	36.000000	100	1.000000	1.000000	418.000000	1.379400e+05	7.437708
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR195W	583	192390.000000	8.328494	0.970000	1.000000	0.000000	1.000000	100	1.000000	1.000000	583.000000	1.923890e+05	8.328494
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR197C	873	288090.000000	9.553973	0.990000	1.000000	0.000000	1.000000	100	1.000000	1.000000	873.000000	2.880900e+05	9.553973
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR199W	1949	643170.000000	12.553800	0.930000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1949.000000	6.431700e+05	12.553800
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR200W	1153	380490.000000	10.501737	0.930000	1.000000	0.000000	2.000000	100	1.000000	1.000000	1153.000000	3.804900e+05	10.501737
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR202W	765	252450.000000	9.134485	0.955714	1.000000	0.000000	7.000000	100	1.000000	1.000000	765.000000	2.524500e+05	9.134485
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR203W	1427	470910.000000	11.291284	0.927500	1.000000	0.000000	4.000000	100	1.000000	1.000000	1427.000000	4.709100e+05	11.291284
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR205C	3118	1028940.000000	14.728450	0.888500	1.000000	0.000000	20.000000	100	1.000000	1.000000	3118.000000	1.028940e+06	14.728450
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR212C	2615	862950.000000	13.873293	0.900000	1.000000	0.000000	1.000000	100	1.000000	1.000000	2615.000000	8.629500e+05	13.873293
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR214W	1276	421080.000000	10.869972	0.950000	1.000000	0.000000	1.000000	100	1.000000	1.000000	1276.000000	4.210800e+05	10.869972
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR215W	1785	589050.000000	12.184176	0.923333	1.000000	0.000000	3.000000	100	1.000000	1.000000	1785.000000	5.890500e+05	12.184176
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR216C	2585	853050.000000	13.818973	0.850000	1.000000	0.000000	1.000000	100	1.000000	1.000000	2585.000000	8.530500e+05	13.818973
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR217W	1724	568920.000000	12.040980	0.919231	1.000000	0.000000	13.000000	100	1.000000	1.000000	1724.000000	5.689200e+05	12.040980
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR220W	1463	482790.000000	11.387339	0.930000	1.000000	0.000000	2.000000	100	1.000000	1.000000	1463.000000	4.827900e+05	11.387339
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR222C	776	256080.000000	9.178932	0.960000	1.000000	0.000000	1.000000	100	1.000000	1.000000	776.000000	2.560800e+05	9.178932
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR225C	492	162360.000000	7.861534	0.955000	1.000000	0.000000	2.000000	100	1.000000	1.000000	492.000000	1.623600e+05	7.861534
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR226C	922	304260.000000	9.733022	0.955714	1.000000	0.000000	7.000000	100	1.000000	1.000000	922.000000	3.042600e+05	9.733022
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR229C	5361	1769130.000000	17.708540	0.848571	1.000000	0.000000	7.000000	100	1.000000	1.000000	5361.000000	1.769130e+06	17.708540
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR230W	465	153450.000000	7.712109	0.970000	1.000000	0.000000	86.000000	100	1.000000	1.000000	465.000000	1.534500e+05	7.712109
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR235C	1432	472560.000000	11.304720	0.928333	1.000000	0.000000	6.000000	100	1.000000	1.000000	1432.000000	4.725590e+05	11.304720
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR236W	607	200310.000000	8.443516	0.960000	1.000000	0.000000	3.000000	100	1.000000	1.000000	607.000000	2.003100e+05	8.443516
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR237W	2409	794970.000000	13.491607	0.915000	1.000000	0.000000	2.000000	100	1.000000	1.000000	2409.000000	7.949690e+05	13.491607
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR241W	1142	376860.000000	10.467565	0.951667	1.000000	0.000000	6.000000	100	1.000000	1.000000	1142.000000	3.768600e+05	10.467565
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR242C	676	223080.000000	8.758325	0.960978	1.000000	0.000000	92.000000	100	1.000000	1.000000	676.000000	2.230800e+05	8.758325
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR243C	1594	526020.000000	11.724254	0.916000	1.000000	0.000000	5.000000	100	1.000000	1.000000	1594.000000	5.260200e+05	11.724254
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR244C-A	524	172920.000000	8.031780	0.950000	1.000000	0.000000	1.000000	100	1.000000	1.000000	524.000000	1.729190e+05	8.031780
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR246W	2480	818400.000000	13.625510	0.900000	1.000000	0.000000	8.000000	100	1.000000	1.000000	2480.000000	8.184000e+05	13.625510
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR247C	4860	1603800.000000	17.127561	0.920000	1.000000	0.000000	1.000000	100	1.000000	1.000000	4860.000000	1.603799e+06	17.127561
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR255W	743	245190.000000	9.044309	0.930000	1.000000	0.000000	1.000000	100	1.000000	1.000000	743.000000	2.451890e+05	9.044309
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR259C	4372	1442760.000000	16.522297	0.920000	1.000000	0.000000	1.000000	100	1.000000	1.000000	4372.000000	1.442760e+06	16.522297
30C	2.000000e+04	900.000000	0.000000	0.000000e+00	1.000000e+00	1.000000e+00	NA	YMR260C	638	210540.000000	8.587727	0.956957	1.000000	0.000000	23.000000	100	1.000000	1.000000	638.000000	2.105400e+05	8.587727
