Variable	Term	Value
mixing_Sup	mean	0.8047691009531427
mixing_Sup	se_mean	4.175946227998345e-5
mixing_Sup	sd	0.0014272917322406483
mixing_Sup	x2.5	0.8020274106429836
mixing_Sup	x25	0.8037941073416464
mixing_Sup	x50	0.8048233101716935
mixing_Sup	x75	0.8057301713398402
mixing_Sup	x97.5	0.8076319758055314
mixing_Sup	n_eff	1168.1959724612532
mixing_Sup	Rhat	1.0005395967784536
mixing_Pellet	mean	0.18834138593317373
mixing_Pellet	se_mean	4.9565569774222904e-5
mixing_Pellet	sd	0.0015111142242372488
mixing_Pellet	x2.5	0.18538542033183092
mixing_Pellet	x25	0.18735342736324906
mixing_Pellet	x50	0.18830629119650213
mixing_Pellet	x75	0.18943366607534573
mixing_Pellet	x97.5	0.19113041725005173
mixing_Pellet	n_eff	929.4678696885748
mixing_Pellet	Rhat	1.0010365770344778
phi	mean	380.93758070435524
phi	se_mean	0.3733267770974558
phi	sd	10.692786015070547
phi	x2.5	360.62630704621074
phi	x25	373.6511272563025
phi	x50	380.71548436427497
phi	x75	387.8654122457495
phi	x97.5	402.2521852116146
phi	n_eff	820.358097750836
phi	Rhat	1.0001719540528813
lp__	mean	254920589.50941303
lp__	se_mean	0.04392068159678944
lp__	sd	1.2053239615976161
lp__	x2.5	254920586.41205055
lp__	x25	254920588.9916467
lp__	x50	254920589.81728548
lp__	x75	254920590.39375353
lp__	x97.5	254920590.88844085
lp__	n_eff	753.1291167695836
lp__	Rhat	1.0007990414707635
