Variable	Term	Value
mixing_Sup	mean	0.29604488476537844
mixing_Sup	se_mean	3.0023392385600587e-4
mixing_Sup	sd	0.009184045514318673
mixing_Sup	x2.5	0.27814353811601966
mixing_Sup	x25	0.2899561296213493
mixing_Sup	x50	0.29605108193292695
mixing_Sup	x75	0.30193958675477295
mixing_Sup	x97.5	0.3140396049919006
mixing_Sup	n_eff	935.7256408420187
mixing_Sup	Rhat	1.0088388799694366
mixing_Pellet	mean	0.362981672292794
mixing_Pellet	se_mean	4.35464825985396e-5
mixing_Pellet	sd	0.0014543552504809477
mixing_Pellet	x2.5	0.360080840451804
mixing_Pellet	x25	0.36201978991279204
mixing_Pellet	x50	0.3629944253275535
mixing_Pellet	x75	0.363987974752563
mixing_Pellet	x97.5	0.36575050593541497
mixing_Pellet	n_eff	1115.4107960810215
mixing_Pellet	Rhat	1.005282772131526
phi	mean	44.707518776552455
phi	se_mean	0.03180101466934787
phi	sd	1.0569532885469173
phi	x2.5	42.776592765831545
phi	x25	43.9565101808672
phi	x50	44.69331686014549
phi	x75	45.45892812230429
phi	x97.5	46.74538672956366
phi	n_eff	1104.6625587165183
phi	Rhat	1.0004707255089362
lp__	mean	19477570.600675896
lp__	se_mean	0.04299287706018097
lp__	sd	1.1850234927025052
lp__	x2.5	19477567.59911991
lp__	x25	19477570.041354656
lp__	x50	19477570.892861824
lp__	x75	19477571.477393992
lp__	x97.5	19477571.98041295
lp__	n_eff	759.7328455412887
lp__	Rhat	1.0012571587711216
