Variable	Term	Value
mixing_Sup	mean	2.1357759769935587
mixing_Sup	se_mean	1.261028656371914e-4
mixing_Sup	sd	0.004569898948040178
mixing_Sup	x2.5	2.1266354162095147
mixing_Sup	x25	2.132786641655025
mixing_Sup	x50	2.1357283909040254
mixing_Sup	x75	2.138827935337074
mixing_Sup	x97.5	2.145111702926785
mixing_Sup	n_eff	1313.2979972001976
mixing_Sup	Rhat	1.0010256306776537
mixing_Pellet	mean	0.31192264496041755
mixing_Pellet	se_mean	7.819970345342472e-5
mixing_Pellet	sd	0.0023528565846310354
mixing_Pellet	x2.5	0.30726885410582644
mixing_Pellet	x25	0.31028109126259323
mixing_Pellet	x50	0.3120050423075587
mixing_Pellet	x75	0.31353726827448136
mixing_Pellet	x97.5	0.31642462867932647
mixing_Pellet	n_eff	905.2753603012391
mixing_Pellet	Rhat	1.0011071809040575
phi	mean	313.55557396153694
phi	se_mean	0.3952311506891416
phi	sd	12.192603942054795
phi	x2.5	291.1103615182817
phi	x25	304.661735499264
phi	x50	313.39822965389345
phi	x75	321.5440692343283
phi	x97.5	338.6634495653066
phi	n_eff	951.6792488431366
phi	Rhat	0.9991301210989857
lp__	mean	67855578.94968198
lp__	se_mean	0.041990810533371024
lp__	sd	1.177804852106412
lp__	x2.5	67855575.99193507
lp__	x25	67855578.41745645
lp__	x50	67855579.25023562
lp__	x75	67855579.81685208
lp__	x97.5	67855580.2977413
lp__	n_eff	786.7525563840635
lp__	Rhat	1.0030343128953527
