Variable	Term	Value
mixing_Sup	mean	0.22980709320254386
mixing_Sup	se_mean	1.8206710337504925e-4
mixing_Sup	sd	0.005748474312591327
mixing_Sup	x2.5	0.21836472586854536
mixing_Sup	x25	0.22611803994875124
mixing_Sup	x50	0.22987401649444972
mixing_Sup	x75	0.23357758984609112
mixing_Sup	x97.5	0.2411175103751062
mixing_Sup	n_eff	996.878488409604
mixing_Sup	Rhat	1.0017945674039332
mixing_Pellet	mean	0.49233459309858546
mixing_Pellet	se_mean	4.3100995538435764e-5
mixing_Pellet	sd	0.0014986507921891695
mixing_Pellet	x2.5	0.4894131964093241
mixing_Pellet	x25	0.49134197398541124
mixing_Pellet	x50	0.49230278485585327
mixing_Pellet	x75	0.49332397112329585
mixing_Pellet	x97.5	0.49538544122389694
mixing_Pellet	n_eff	1208.9999757207158
mixing_Pellet	Rhat	1.0002468843153673
phi	mean	70.79172691510574
phi	se_mean	0.05271189321322502
phi	sd	1.7444212816505316
phi	x2.5	67.35296660596853
phi	x25	69.59592538696059
phi	x50	70.75890432359154
phi	x75	71.98318151366395
phi	x97.5	74.28929771775441
phi	n_eff	1095.1800481215078
phi	Rhat	1.001050365380679
lp__	mean	38301830.169838674
lp__	se_mean	0.05084019247486082
lp__	sd	1.3061262433710612
lp__	x2.5	38301826.891846046
lp__	x25	38301829.607301176
lp__	x50	38301830.5438654
lp__	x75	38301831.097145826
lp__	x97.5	38301831.61070789
lp__	n_eff	660.0182421101251
lp__	Rhat	1.0017742046007398
