Variable	Term	Value
mixing_Sup	mean	1.0278802476792448
mixing_Sup	se_mean	5.6433821643950184e-5
mixing_Sup	sd	0.0019809683877907206
mixing_Sup	x2.5	1.0240469637460758
mixing_Sup	x25	1.0265490262590589
mixing_Sup	x50	1.0278748871076204
mixing_Sup	x75	1.0291842988216904
mixing_Sup	x97.5	1.0317810807650123
mixing_Sup	n_eff	1232.1857096900958
mixing_Sup	Rhat	0.999266073370357
mixing_Pellet	mean	0.24797456792217262
mixing_Pellet	se_mean	5.8025506733115166e-5
mixing_Pellet	sd	0.0019549710731102884
mixing_Pellet	x2.5	0.24409591546865103
mixing_Pellet	x25	0.24666454994488754
mixing_Pellet	x50	0.24794032021168022
mixing_Pellet	x75	0.24929360869012035
mixing_Pellet	x97.5	0.2516158773465226
mixing_Pellet	n_eff	1135.122645312748
mixing_Pellet	Rhat	0.9998632951817992
phi	mean	281.1275431398686
phi	se_mean	0.32261086928332666
phi	sd	7.685112280785665
phi	x2.5	266.2818447830668
phi	x25	276.33073087126365
phi	x50	281.00417275615587
phi	x75	286.1926474156006
phi	x97.5	296.4073186909256
phi	n_eff	567.4693940633942
phi	Rhat	1.003091952052917
lp__	mean	268932442.94535923
lp__	se_mean	0.04137528134113567
lp__	sd	1.195175425378988
lp__	x2.5	268932440.0375518
lp__	x25	268932442.3734147
lp__	x50	268932443.2429183
lp__	x75	268932443.84954685
lp__	x97.5	268932444.3313089
lp__	n_eff	834.413630483904
lp__	Rhat	1.0024258777368797
