Variable	Term	Value
mixing_Sup	mean	0.7310116263849464
mixing_Sup	se_mean	4.487976329337035e-5
mixing_Sup	sd	0.0015485396590779452
mixing_Sup	x2.5	0.7279647333503914
mixing_Sup	x25	0.7299634345462116
mixing_Sup	x50	0.7310194019304824
mixing_Sup	x75	0.7320718694127137
mixing_Sup	x97.5	0.734038209489837
mixing_Sup	n_eff	1190.5387881223924
mixing_Sup	Rhat	1.000500402507826
mixing_Pellet	mean	0.20536927997317364
mixing_Pellet	se_mean	4.55084921262984e-5
mixing_Pellet	sd	0.0014721916450154164
mixing_Pellet	x2.5	0.2024430771195162
mixing_Pellet	x25	0.2043690884522082
mixing_Pellet	x50	0.20535285520285007
mixing_Pellet	x75	0.20638957299055138
mixing_Pellet	x97.5	0.20819453877121372
mixing_Pellet	n_eff	1046.5110193173084
mixing_Pellet	Rhat	0.9996850166000546
phi	mean	321.7414607399641
phi	se_mean	0.3573139675112219
phi	sd	9.169519426848089
phi	x2.5	303.8549793799174
phi	x25	315.6633911546253
phi	x50	321.743165342476
phi	x75	327.7467760883275
phi	x97.5	339.4550211404507
phi	n_eff	658.5566862308086
phi	Rhat	0.9996315195636413
lp__	mean	241747062.76283967
lp__	se_mean	0.043641240714387644
lp__	sd	1.2042838577806567
lp__	x2.5	241747059.62123302
lp__	x25	241747062.20079935
lp__	x50	241747063.03585857
lp__	x75	241747063.66335076
lp__	x97.5	241747064.20100206
lp__	n_eff	761.4888562301359
lp__	Rhat	1.006384726602315
