"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
14.43,0.237867,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.43,0.234867,0.000728896552933197
14.46,0.236512,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.46,0.233512,0.00072469138648059
14.49,0.234812,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.49,0.231812,0.000719415531890603
14.52,0.233423,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.52,0.230423,0.000715104848346196
14.55,0.232056,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.55,0.229056,0.000710862440567071
14.58,0.230679,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.58,0.227679,0.000706588998349182
14.61,0.229137,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.61,0.226137,0.000701803487891676
14.64,0.22778,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.64,0.22478,0.000697592114551316
14.67,0.226362,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.67,0.223362,0.000693191431134492
14.7,0.224871,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.7,0.221871,0.000688564196314686
14.73,0.223279,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.73,0.220279,0.000683623513663357
14.76,0.221928,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.76,0.218928,0.000679430760986256
14.79,0.220535,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.79,0.217535,0.000675107663666343
14.82,0.219222,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.82,0.216222,0.000671032841856547
14.85,0.217699,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.85,0.214699,0.000666306296832694
14.88,0.216358,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.88,0.213358,0.000662144578594358
14.91,0.214959,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.91,0.211959,0.000657802860611186
14.94,0.213627,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.94,0.210627,0.000653669073367738
14.97,0.212133,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,13.97,0.209133,0.000649032528216302
15,0.210858,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14,0.207858,0.000645075637273812
15.03,0.209573,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.03,0.206573,0.000641087711892557
15.06,0.208253,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.06,0.205253,0.000636991165975626
15.09,0.206851,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.09,0.203851,0.000632640137660826
15.12,0.205472,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.12,0.202472,0.000628360488555183
15.15,0.204212,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.15,0.201212,0.00062445014927084
15.18,0.203616,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.18,0.200616,0.000622600496720468
15.21,0.201827,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.21,0.198827,0.000617048435625476
15.24,0.200517,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.24,0.197517,0.00061298292414731
15.27,0.199153,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.27,0.196153,0.000608749826699815
15.3,0.197995,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.3,0.194995,0.000605156038690871
15.33,0.196628,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.33,0.193628,0.000600913630911746
15.36,0.195391,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.36,0.192391,0.000597074670836561
15.39,0.194034,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.39,0.191034,0.000592863297496202
15.42,0.192622,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.42,0.189622,0.000588481234742636
15.45,0.191334,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.45,0.188334,0.000584483999029752
15.48,0.189843,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.48,0.186843,0.000579856764209946
15.51,0.188556,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.51,0.185556,0.000575862631940938
15.54,0.187338,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.54,0.184338,0.000572082637299406
15.58,0.185952,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.58,0.182952,0.000567781264086629
15.6,0.184956,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.6,0.181956,0.000564690233985672
15.63,0.184397,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.63,0.181397,0.000562955408858729
15.66,0.182313,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.66,0.179313,0.00055648783182018
15.69,0.181374,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.69,0.178374,0.000553573698020182
15.72,0.180004,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.72,0.177004,0.000549321979909428
15.75,0.178523,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.75,0.175523,0.000544725779528386
15.79,0.177238,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.79,0.174238,0.000540737854147132
15.81,0.175779,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.81,0.172779,0.000536209929531372
15.84,0.174571,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.84,0.171571,0.000532460969328605
15.87,0.173337,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.87,0.170337,0.00052863131958505
15.9,0.171954,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.9,0.168954,0.000524339256703902
15.93,0.170761,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.93,0.167761,0.000520636848159282
15.94,0.170583,5,0.584,"yHG72","mock","rep1",1,"eIF4A",1,14.94,0.167583,0.000520084435149272
15.96,0.169619,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.96,0.166619,0.000517092715252361
15.99,0.168331,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,14.99,0.165331,0.000513095479539477
16.02,0.167202,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.02,0.164202,0.000509591691402951
16.06,0.165822,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.06,0.162822,0.000505308938853432
16.08,0.164852,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.08,0.161852,0.000502298598293263
16.11,0.163716,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.11,0.160716,0.000498773086049601
16.14,0.16246,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.14,0.15946,0.000494875160540764
16.17,0.161356,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.17,0.158356,0.000491448958501149
16.2,0.160072,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.2,0.157072,0.000487464136563771
16.23,0.158933,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.23,0.155933,0.000483929313988479
16.26,0.157759,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.26,0.154759,0.000480285870877512
16.29,0.156605,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.29,0.153605,0.000476704496644074
16.32,0.155479,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.32,0.152479,0.000473210018839177
16.35,0.154185,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.35,0.151185,0.000469194162463034
16.38,0.153087,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.38,0.150087,0.000465786581086678
16.41,0.151948,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.41,0.148948,0.000462251758511387
16.44,0.150654,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.44,0.147654,0.000458235902135244
16.48,0.149601,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.48,0.146601,0.000454967975733328
16.5,0.148516,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.5,0.145516,0.000451600739127366
16.53,0.147406,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.53,0.144406,0.000448155916424492
16.56,0.146315,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.56,0.143315,0.000444770059155271
16.59,0.145046,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.59,0.142046,0.00044083178887604
16.62,0.143888,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.62,0.140888,0.000437238000867096
16.65,0.142544,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.65,0.139544,0.00043306697229713
16.69,0.141389,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.69,0.138389,0.000429482494619815
16.71,0.140466,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.71,0.137466,0.00042661801592184
16.74,0.139178,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.74,0.136178,0.000422620780208956
16.77,0.138036,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.77,0.135036,0.000419076647302035
16.8,0.136812,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.8,0.133812,0.000415278031997245
16.83,0.135806,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.83,0.132806,0.000412155967457523
16.86,0.134763,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.86,0.131763,0.000408919075494373
16.9,0.133532,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.9,0.130532,0.000405098736082447
