"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
14.43,0.05221,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.43,0.04921,0.000139775285877527
14.46,0.051998,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.46,0.048998,0.000139173124515892
14.49,0.051756,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.49,0.048756,0.000138485751640819
14.52,0.051519,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.52,0.048519,0.000137812580684652
14.55,0.05142,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.55,0.04842,0.000137531382690304
14.58,0.051284,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.58,0.048284,0.000137145090496047
14.61,0.051081,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.61,0.048081,0.000136568492588445
14.64,0.050849,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.64,0.047849,0.000135909523551184
14.67,0.050656,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.67,0.047656,0.000135361329481394
14.7,0.050478,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.7,0.047478,0.000134855741168324
14.73,0.050228,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.73,0.047228,0.000134145645223
14.76,0.049977,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.76,0.046977,0.000133432708893895
14.79,0.049818,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.79,0.046818,0.000132981087872669
14.82,0.049653,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.82,0.046653,0.000132512424548755
14.85,0.049454,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.85,0.046454,0.000131947188176278
14.88,0.049282,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.88,0.046282,0.000131458642165895
14.91,0.049054,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.91,0.046054,0.00013081103466376
14.94,0.048933,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.94,0.045933,0.000130467348226223
14.97,0.048734,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,14.97,0.045734,0.000129902111853745
15,0.04855,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15,0.04555,0.000129379481237987
15.03,0.048432,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.03,0.045432,0.000129044315951794
15.06,0.04829,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.06,0.04529,0.00012864098145485
15.09,0.048131,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.09,0.045131,0.000128189360433624
15.12,0.047966,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.12,0.044966,0.000127720697109711
15.15,0.04782,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.15,0.04482,0.000127306001077642
15.18,0.047684,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.18,0.044684,0.000126919708883385
15.21,0.047455,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.21,0.044455,0.000126269260997469
15.24,0.047341,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.24,0.044341,0.000125945457246401
15.27,0.047173,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.27,0.044173,0.000125468272771144
15.3,0.047008,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.3,0.044008,0.00012499960944723
15.33,0.046878,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.33,0.043878,0.000124630359555662
15.36,0.0467,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.36,0.0437,0.000124124771242591
15.39,0.046558,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.39,0.043558,0.000123721436745647
15.42,0.04638,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.42,0.04338,0.000123215848432577
15.45,0.046237,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.45,0.043237,0.000122809673551852
15.48,0.046053,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.48,0.043053,0.000122287042936093
15.51,0.045923,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.51,0.042923,0.000121917793044525
15.54,0.045784,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.54,0.042784,0.000121522979698925
15.57,0.045606,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.57,0.042606,0.000121017391385854
15.6,0.045441,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.6,0.042441,0.000120548728061941
15.63,0.045327,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.63,0.042327,0.000120224924310873
15.66,0.045149,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.66,0.042149,0.000119719335997803
15.69,0.044972,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.69,0.041972,0.000119216588068513
15.72,0.044842,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.72,0.041842,0.000118847338176945
15.75,0.044699,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.75,0.041699,0.00011844116329622
15.78,0.044518,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.78,0.041518,0.000117927053831806
15.81,0.044356,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.81,0.041356,0.000117466911659236
15.84,0.044274,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.84,0.041274,0.00011723400018917
15.87,0.04422,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.87,0.04122,0.00011708061946498
15.9,0.044163,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.9,0.041163,0.000116918717589446
15.93,0.044109,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.93,0.041109,0.000116765336865256
