"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
14.22,0.074969,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.22,0.071969,0.000173095751971838
14.25,0.074496,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.25,0.071496,0.000171958119231593
14.28,0.074049,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.28,0.071049,0.000170883020214914
14.31,0.07369,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.31,0.07069,0.00017001957380107
14.34,0.073164,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.34,0.070164,0.000168754468470481
14.37,0.072672,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.37,0.069672,0.000167571138009169
14.4,0.072231,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.4,0.069231,0.000166510469851774
14.43,0.071752,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.43,0.068752,0.000165358406252245
14.46,0.07134,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.46,0.06834,0.000164367487248057
14.49,0.070905,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.49,0.067905,0.000163321249949946
14.52,0.070414,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.52,0.067414,0.000162140324631848
14.55,0.069989,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.55,0.066989,0.000161118138765878
14.58,0.069608,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.58,0.066608,0.000160201779201325
14.61,0.069291,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.61,0.066291,0.000159439348802472
14.64,0.068882,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.64,0.065882,0.000158455645227926
14.67,0.068539,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.67,0.065539,0.000157630681105508
14.7,0.068317,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.7,0.065317,0.000157096739311989
14.73,0.067952,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.73,0.064952,0.000156218862038861
14.76,0.067645,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.76,0.064645,0.000155480483072149
14.79,0.067264,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.79,0.064264,0.000154564123507596
14.82,0.066852,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.82,0.063852,0.000153573204503408
14.85,0.066382,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.85,0.063382,0.000152442787192806
14.89,0.066017,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.89,0.063017,0.000151564909919678
14.91,0.065811,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.91,0.062811,0.000151069450417584
14.94,0.065408,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.94,0.062408,0.000150100177702323
14.97,0.065104,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,14.97,0.062104,0.000149369014165252
15,0.064838,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15,0.061838,0.000148729246070315
15.03,0.064492,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.03,0.061492,0.000147897066518255
15.06,0.064181,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.06,0.061181,0.000147149066978686
15.09,0.063908,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.09,0.060908,0.00014649246288125
15.12,0.063569,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.12,0.060569,0.000145677119331688
15.16,0.063378,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.16,0.060378,0.000145217736977805
15.18,0.063239,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.18,0.060239,0.000144883422071052
15.21,0.063017,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.21,0.060017,0.000144349480277533
15.24,0.062728,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.24,0.059728,0.000143654393888673
15.27,0.062509,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.27,0.059509,0.000143127667524797
15.3,0.06224,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.3,0.05924,0.000142480684000218
15.33,0.062005,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.33,0.059005,0.000141915475344917
15.36,0.06177,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.36,0.05877,0.000141350266689615
15.39,0.061647,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.39,0.058647,0.000141054434074287
15.42,0.06165,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.42,0.05865,0.000141061649503929
15.45,0.061504,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.45,0.058504,0.000140710498594678
15.48,0.061345,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.48,0.058345,0.000140328080823645
15.51,0.061155,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.51,0.058155,0.000139871103612976
15.54,0.060949,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.54,0.057949,0.000139375644110882
15.57,0.060698,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.57,0.057698,0.000138771953164156
15.6,0.060578,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.6,0.057578,0.00013848333597847
15.63,0.060511,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.63,0.057511,0.000138322191383129
15.66,0.060346,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.66,0.057346,0.000137925342752811
15.69,0.060184,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.69,0.057184,0.000137535709552135
15.72,0.060003,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.72,0.057003,0.000137100378630392
15.75,0.059905,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.75,0.056905,0.000136864674595415
15.78,0.059788,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.78,0.056788,0.000136583272839372
15.81,0.059575,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.81,0.056575,0.000136070977334779
15.84,0.059433,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.84,0.056433,0.000135729446998385
15.87,0.059347,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.87,0.056347,0.000135522604681976
15.9,0.059296,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.9,0.056296,0.00013539994237806
15.93,0.059198,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.93,0.056198,0.000135164238343083
15.96,0.059036,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.96,0.056036,0.000134774605142407
15.98,0.058969,5,0.585,"yJB42","mock","rep2",1,"eIF3b",0,15.98,0.055969,0.000134613460547066
15.99,0.058928,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,15.99,0.055928,0.00013451484967529
16.02,0.058779,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.02,0.055779,0.000134156483336397
16.05,0.058706,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.05,0.055706,0.000133980907881771
16.08,0.058693,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.08,0.055693,0.000133949641019989
16.11,0.058646,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.11,0.055646,0.000133836599288929
16.14,0.058627,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.14,0.055627,0.000133790901567862
16.17,0.058592,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.17,0.055592,0.00013370672155537
16.2,0.058481,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.2,0.055481,0.000133439750658611
16.23,0.058414,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.23,0.055414,0.000133278606063269
16.26,0.058357,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.26,0.055357,0.000133141512900069
16.29,0.05831,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.29,0.05531,0.000133028471169008
16.32,0.058221,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.32,0.055221,0.000132814413422958
16.35,0.058215,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.35,0.055215,0.000132799982563674
16.38,0.058208,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.38,0.055208,0.000132783146561175
16.41,0.058132,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.41,0.055132,0.000132600355676908
16.44,0.058167,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.44,0.055167,0.000132684535689399
16.47,0.058218,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.47,0.055218,0.000132807197993316
16.5,0.058151,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.5,0.055151,0.000132646053397975
16.53,0.058145,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.53,0.055145,0.00013263162253869
16.56,0.058246,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.56,0.055246,0.000132874542003309
16.59,0.058218,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.59,0.055218,0.000132807197993316
16.62,0.058161,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.62,0.055161,0.000132670104830115
16.65,0.058202,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.65,0.055202,0.000132768715701891
