"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
10.44,0.067226,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.44,0.064226,0.000212194607280185
10.47,0.066769,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.47,0.063769,0.000210684736892382
10.5,0.0663,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.5,0.0633,0.000209135220017371
10.53,0.065872,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.53,0.062872,0.000207721161973652
10.56,0.065408,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.56,0.062408,0.000206188164468311
10.59,0.064936,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.59,0.061936,0.000204628735971499
10.62,0.06447,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.62,0.06147,0.000203089130718291
10.65,0.064022,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.65,0.061022,0.000201608995195893
10.68,0.063607,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.68,0.060607,0.000200237887513315
10.71,0.063099,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.71,0.060099,0.000198559519554881
10.74,0.062604,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.74,0.059604,0.000196924101957589
10.77,0.062119,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.77,0.059119,0.000195321723099636
10.8,0.061767,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.8,0.058767,0.000194158759474895
10.83,0.061494,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.83,0.058494,0.000193256801890934
10.86,0.061079,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.86,0.058079,0.000191885694208356
10.89,0.060752,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.89,0.057752,0.000190805327431963
10.92,0.060349,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.92,0.057349,0.000189473866236591
10.95,0.059953,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.95,0.056953,0.000188165532158757
10.98,0.059591,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,15.98,0.056591,0.000186969529794677
11.01,0.059271,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.01,0.056271,0.000185912290135822
11.04,0.05903,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.04,0.05603,0.000185116056517746
11.07,0.058662,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.07,0.055662,0.000183900230910062
11.1,0.058332,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.1,0.055332,0.000182809952511867
11.13,0.058075,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.13,0.055075,0.000181960856910849
11.16,0.057729,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.16,0.054729,0.000180817716529711
11.19,0.057447,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.19,0.054447,0.000179886024080345
11.22,0.057177,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.22,0.054177,0.000178993978118185
11.25,0.056965,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.25,0.053965,0.000178293556844193
11.28,0.056721,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.28,0.053721,0.000177487411604316
11.31,0.056448,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.31,0.053448,0.000176585454020355
11.34,0.056229,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.34,0.053229,0.000175861905628826
11.37,0.056013,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.37,0.053013,0.000175148268859098
11.4,0.05575,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.4,0.05275,0.000174279350014476
11.43,0.055541,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.43,0.052541,0.000173588840362286
11.46,0.05529,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.46,0.05229,0.000172759568004871
11.49,0.055068,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.49,0.052068,0.00017202610799154
11.52,0.054862,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.52,0.051862,0.000171345509961152
11.55,0.054576,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.55,0.051576,0.00017040060201605
11.58,0.05437,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.58,0.05137,0.000169720003985661
11.61,0.054129,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.61,0.051129,0.000168923770367586
11.64,0.053958,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.64,0.050958,0.000168358807924885
11.67,0.053812,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.67,0.050812,0.000167876442330532
11.7,0.05358,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.7,0.05058,0.000167109943577862
11.73,0.053447,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.73,0.050447,0.00016667052834465
11.76,0.053203,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.76,0.050203,0.000165864383104772
11.79,0.052943,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.79,0.049943,0.000165005375881952
11.82,0.052727,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.82,0.049727,0.000164291739112225
11.85,0.052527,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.85,0.049527,0.00016363096432544
11.88,0.0524,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.88,0.0494,0.000163211372335832
11.91,0.052197,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.91,0.049197,0.000162540685927245
11.94,0.052026,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.94,0.049026,0.000161975723484544
11.97,0.051871,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,16.97,0.048871,0.000161463623024786
12,0.051626,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17,0.048626,0.000160654173910975
12.03,0.051398,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.03,0.048398,0.00015990089065404
12.06,0.051151,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.06,0.048151,0.000159084833792361
12.09,0.051014,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.09,0.048014,0.000158632203063413
12.12,0.050719,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.12,0.047719,0.000157657560252906
12.15,0.050481,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.15,0.047481,0.000156871238256632
12.18,0.050348,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.18,0.047348,0.00015643182302342
12.21,0.050164,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.21,0.047164,0.000155823910219578
12.24,0.050047,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.24,0.047047,0.000155437356969309
12.27,0.04985,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.27,0.04685,0.000154786493804326
12.3,0.049717,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.3,0.046717,0.000154347078571114
12.33,0.049561,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.33,0.046561,0.000153831674237422
12.36,0.049349,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.36,0.046349,0.00015313125296343
12.39,0.049105,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.39,0.046105,0.000152325107723553
12.42,0.048927,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.42,0.045927,0.000151737018163315
12.45,0.0488,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.45,0.0458,0.000151317426173706
12.48,0.048657,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.48,0.045657,0.000150844972201155
12.51,0.048474,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.51,0.045474,0.000150240363271247
12.54,0.048353,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.54,0.045353,0.000149840594525242
12.57,0.048245,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.57,0.045245,0.000149483776140379
12.6,0.048118,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.6,0.045118,0.00014906418415077
12.63,0.047985,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.63,0.044985,0.000148624768917558
