"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
15.15,0.264974,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.15,0.261974,0.0006368742679443
15.18,0.263686,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.18,0.260686,0.000633743063866367
15.21,0.261811,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.21,0.258811,0.000629184828116272
15.24,0.260232,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.24,0.257232,0.000625346185849925
15.27,0.258649,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.27,0.255649,0.00062149781934731
15.3,0.256692,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.3,0.253692,0.000616740236753744
15.33,0.255065,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.33,0.252065,0.000612784903652194
15.36,0.253089,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.36,0.250089,0.00060798113093636
15.39,0.251642,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.39,0.248642,0.000604463388466819
15.42,0.249914,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.42,0.246914,0.000600262518399531
15.45,0.247861,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.45,0.244861,0.00059527155413556
15.48,0.246193,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.48,0.243193,0.000591216547612275
15.51,0.244255,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.51,0.241255,0.000586505155140976
15.54,0.242631,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.54,0.239631,0.000582557115216626
15.57,0.241035,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.57,0.238035,0.000578677144946145
15.6,0.239399,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.6,0.236399,0.000574699932312995
15.63,0.237813,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.63,0.234813,0.000570844272633181
15.66,0.235859,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.66,0.232859,0.000566093983216814
15.69,0.234197,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.69,0.231197,0.000562053563047929
15.72,0.232227,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.72,0.229227,0.000557264376686496
15.75,0.230558,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.75,0.227558,0.000553206939104144
15.78,0.229286,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.78,0.226286,0.000550114631971279
15.81,0.227615,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.81,0.224615,0.000546052332270794
15.84,0.226232,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.84,0.223232,0.000542690177581523
15.87,0.224646,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.87,0.221646,0.000538834517901709
15.9,0.223266,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.9,0.220266,0.000535479656389638
15.93,0.221813,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.93,0.218813,0.000531947327565698
15.96,0.220015,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,15.96,0.217015,0.000527576283363739
15.99,0.218695,5,0.586,"yJB143","mock","rep1",1,"eIF2alpha",0,15.99,0.215695,0.000524367285395672
16,0.218432,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16,0.215432,0.000523727916861125
16.02,0.216862,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.02,0.213862,0.000519911154126378
16.05,0.215412,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.05,0.212412,0.000516386118479638
16.08,0.213614,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.08,0.210614,0.000512015074277679
16.11,0.211704,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.11,0.208704,0.000507371751460248
16.14,0.210115,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.14,0.207115,0.000503508798603234
16.17,0.208533,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.17,0.205533,0.000499662863159687
16.2,0.206994,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.2,0.203994,0.000495921463256008
16.23,0.205595,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.23,0.202595,0.00049252041162167
16.26,0.203603,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.26,0.200603,0.000487677741960768
16.29,0.202166,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.29,0.199166,0.000484184310081895
16.32,0.200463,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.32,0.197463,0.000480044216491275
16.35,0.198896,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.35,0.195896,0.000476234746933728
16.38,0.197459,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.38,0.194459,0.000472741315054855
16.41,0.19547,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.41,0.19247,0.000467905938571154
16.44,0.193837,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.44,0.190837,0.000463936019115204
16.47,0.191861,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.47,0.188861,0.000459132246399369
16.5,0.190281,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.5,0.187281,0.000455291173073955
16.53,0.188787,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.53,0.185787,0.000451659170828279
16.56,0.187071,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.56,0.184071,0.000447487473469792
16.59,0.185815,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.59,0.182815,0.000444434063281994
16.62,0.184147,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.62,0.181147,0.000440379056758709
16.65,0.182742,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.65,0.179742,0.000436963418769971
16.68,0.181466,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.68,0.178466,0.000433861387400839
16.71,0.179938,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.71,0.176938,0.000430146729146894
16.74,0.178618,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.74,0.175618,0.000426937731178827
16.77,0.177054,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.77,0.174054,0.000423135554798481
16.81,0.175754,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.81,0.172754,0.000419975178011748
16.83,0.174678,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.83,0.171678,0.000417359358455959
16.86,0.173115,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.86,0.170115,0.00041355961313468
16.89,0.171868,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.89,0.168868,0.000410528082478483
16.92,0.170679,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.92,0.167679,0.000407637553248155
16.95,0.169267,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.95,0.166267,0.00040420489784595
16.98,0.168065,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,16.98,0.165065,0.000401282764847755
17.01,0.166812,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.01,0.163812,0.000398236647837158
17.04,0.16548,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.04,0.16248,0.00039499847716029
17.07,0.164189,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.07,0.161189,0.000391859979905157
17.1,0.162749,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.1,0.159749,0.000388359254849084
17.13,0.161607,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.13,0.158607,0.000385582985394892
17.16,0.160218,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.16,0.157218,0.000382206244351222
17.19,0.159047,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.19,0.156047,0.000379359474184095
17.22,0.158064,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.22,0.155064,0.000376969743121512
17.25,0.156706,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.25,0.153706,0.000373668364908909
17.28,0.155523,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.28,0.152523,0.000370792422032982
17.31,0.154105,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.31,0.151105,0.000367345180276376
17.34,0.1527,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.34,0.1497,0.000363929542287638
17.37,0.151406,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.37,0.148406,0.000360783751855305
17.4,0.15014,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.4,0.14714,0.000357706031076841
17.43,0.148891,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.43,0.145891,0.00035466963830251
17.46,0.147552,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.46,0.144552,0.000351414450212175
17.49,0.146451,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.49,0.143451,0.000348737854179719
17.52,0.145367,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.52,0.142367,0.000346102586151397
17.55,0.144164,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.55,0.141164,0.000343178022094136
17.58,0.143102,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.58,0.140102,0.000340596237365282
17.61,0.142068,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.61,0.139068,0.000338082522290296
17.64,0.14111,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.64,0.13811,0.00033575356770438
17.67,0.14018,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.67,0.13718,0.000333492682772332
17.7,0.139131,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.7,0.136131,0.000330942501811346
17.73,0.138223,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.73,0.135223,0.000328735100178766
17.76,0.137357,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.76,0.134357,0.000326629803026988
17.79,0.136574,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.79,0.133574,0.000324726283777749
17.82,0.135702,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.82,0.132702,0.000322606400271571
17.85,0.134928,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.85,0.131928,0.000320724760553931
17.88,0.133986,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.88,0.130986,0.000318434702913083
17.91,0.133139,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.91,0.130139,0.000316375595883573
17.94,0.132273,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.94,0.129273,0.000314270298731796
17.97,0.131451,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,17.97,0.128451,0.000312271968178954
18,0.130734,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18,0.127734,0.000310528898828117
18.03,0.129646,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.03,0.126646,0.000307883906563528
18.06,0.128736,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.06,0.125736,0.000305671642812815
18.09,0.127946,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.09,0.124946,0.000303751106150108
18.12,0.127058,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.12,0.124058,0.000301592325698863
18.15,0.126278,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.15,0.123278,0.000299696099626823
18.18,0.125425,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.18,0.122425,0.000297622406242913
18.21,0.124517,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.21,0.121517,0.000295415004610333
18.24,0.123563,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.24,0.120563,0.000293095774260685
18.27,0.122424,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.27,0.119424,0.000290326797983693
18.3,0.121466,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.3,0.118466,0.000287997843397778
18.33,0.120413,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.33,0.117413,0.000285437938200524
18.36,0.119525,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.36,0.116525,0.000283279157749279
18.39,0.118798,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.39,0.115798,0.000281511777807775
18.42,0.117812,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.42,0.114812,0.000279114753567991
18.45,0.117044,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.45,0.114044,0.000277247700204752
18.48,0.116207,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.48,0.113207,0.000275212903765909
18.51,0.115392,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.51,0.112392,0.000273231590626534
18.54,0.114688,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.54,0.111688,0.000271520125043565
